Z  N   AME2020   Prediction   Difference
071 135  58.807     28.905     29.902
071 136  63.698     37.279     26.418
071 137  70.207     40.483     29.724
071 138  74.964     47.612     27.353
071 139  81.741     50.651     31.089
071 140  86.841     56.894     29.947
071 141  93.447     59.517     33.930
071 142  99.032     65.740     33.292
071 143 105.659     67.722     37.936
071 144 111.546     74.226     37.320
071 145 118.734     76.258     42.476
071 146 124.308     82.823     41.485
071 147 131.715     84.537     47.178
071 148 137.237     91.518     45.719
071 149 144.564     93.385     51.178
071 150 150.495    100.155     50.340
071 151 158.151    102.390     55.760
071 152 164.242    108.843     55.399
071 153 171.839    111.506     60.333
071 154 178.348    117.691     60.657
071 155 185.103    120.723     64.380
071 156 192.511    126.781     65.730
071 157 200.715    130.113     70.602
071 158 207.251    135.896     71.356
072 070  43.393      6.893     36.500
072 071  36.957      0.289     36.667
072 072  28.390     -2.010     30.400
072 073  22.500     -9.056     31.556
072 074  14.609    -10.667     25.276
072 078 -14.971    -32.400     17.428
072 079 -17.938    -38.568     20.631
072 080 -23.706    -41.858     18.152
072 081 -27.660    -47.080     19.420
072 082 -32.823    -50.364     17.541
072 083 -33.881    -52.731     18.850
072 084 -37.693    -54.124     16.430
072 085 -38.544    -55.828     17.284
072 086 -42.118    -57.039     14.921
072 087 -42.661    -58.079     15.418
072 088 -45.792    -59.058     13.266
072 089 -46.104    -60.016     13.913
072 090 -48.968    -61.143     12.176
072 091 -49.202    -62.042     12.840
072 092 -51.673    -62.494     10.821
072 093 -51.738    -61.644      9.906
072 094 -53.970    -61.906      7.937
072 095 -53.728    -60.947      7.220
072 096 -55.555    -61.228      5.672
072 097 -54.956    -60.006      5.050
072 098 -56.427    -60.366      3.939
072 099 -55.692    -58.769      3.076
072 100 -56.675    -59.097      2.422
072 101 -55.289    -57.127      1.838
072 102 -56.194    -57.372      1.178
072 103 -54.653    -55.085      0.432
072 104 -54.835    -55.228      0.393
072 105 -52.973    -53.044      0.071
072 106 -52.971    -53.234      0.263
072 107 -50.239    -51.045      0.806
072 108 -50.171    -50.959      0.788
072 109 -47.356    -48.706      1.351
072 110 -46.327    -48.367      2.040
072 111 -43.255    -46.187      2.932
072 112 -42.005    -45.466      3.460
072 113 -38.339    -43.417      5.077
072 114 -36.752    -42.640      5.888
072 115 -33.045    -41.387      8.342
072 116 -30.836    -40.681      9.845
072 117 -27.237    -39.382     12.145
072 118 -25.340    -38.895     13.554
072 119 -21.220    -37.855     16.635
072 120 -19.226    -37.565     18.340
072 121 -15.153    -36.175     21.022
072 122 -12.719    -34.403     21.684
072 123  -8.272    -33.800     25.528
072 124  -5.365    -31.222     25.857
072 125  -1.580    -31.062     29.482
072 126   1.420    -26.492     27.913
072 127   7.524    -23.781     31.306
072 128  11.839    -16.427     28.265
072 129  18.676    -11.768     30.444
072 130  23.020     -4.529     27.549
072 131  29.348      1.543     27.805
072 132  34.345      7.113     27.232
072 133  40.699     12.598     28.101
072 134  45.422     18.098     27.324
072 135  51.871     22.610     29.260
072 136  56.325     28.201     28.124
072 137  62.807     32.838     29.969
072 138  67.445     38.694     28.751
072 139  74.068     42.016     32.052
072 140  78.961     47.620     31.341
072 141  85.580     50.421     35.159
072 142  90.593     56.604     33.989
072 143  97.168     58.446     38.722
072 144 102.629     65.228     37.401
072 145 109.905     66.849     43.056
072 146 115.075     73.728     41.346
072 147 122.047     75.094     46.953
072 148 127.521     82.050     45.471
072 149 134.856     83.319     51.536
072 150 140.567     90.144     50.423
072 151 148.148     91.706     56.442
072 152 153.952     99.159     54.794
072 153 160.829    101.082     59.748
072 154 167.522    108.123     59.399
072 155 175.221    110.248     64.973
072 156 181.593    117.208     64.384
072 157 189.310    119.575     69.736
072 158 196.039    126.364     69.675
072 159 204.225    129.153     75.072
072 160 210.537    135.586     74.951
073 087 -35.840    -52.565     16.725
073 088 -39.174    -53.412     14.238
073 089 -39.936    -54.570     14.634
073 090 -42.995    -55.337     12.342
073 091 -43.422    -56.536     13.114
073 092 -46.163    -57.350     11.188
073 093 -46.539    -58.337     11.798
073 094 -48.950    -59.217     10.267
073 095 -48.831    -58.695      9.864
073 096 -51.067    -59.161      8.094
073 097 -50.537    -58.162      7.626
073 098 -52.429    -58.700      6.271
073 099 -51.741    -57.348      5.607
073 100 -53.132    -57.926      4.794
073 101 -51.992    -56.232      4.240
073 102 -53.222    -56.782      3.560
073 103 -51.779    -54.836      3.058
073 104 -52.296    -55.294      2.998
073 105 -50.786    -53.103      2.317
073 106 -50.979    -53.215      2.236
073 107 -48.627    -51.022      2.395
073 108 -48.787    -50.836      2.048
073 109 -46.350    -48.620      2.270
073 110 -45.567    -48.132      2.565
073 111 -42.752    -46.036      3.284
073 112 -41.674    -45.517      3.843
073 113 -38.408    -43.765      5.356
073 114 -37.053    -43.600      6.547
073 115 -33.715    -42.618      8.903
073 116 -31.805    -42.324     10.519
073 117 -28.284    -40.980     12.695
073 118 -26.575    -40.779     14.205
073 119 -22.903    -38.914     16.010
073 120 -21.215    -38.836     17.620
073 121 -17.571    -36.389     18.817
073 122 -15.404    -37.015     21.611
073 123 -11.410    -32.974     21.563
073 124  -8.846    -34.180     25.334
073 125  -5.254    -30.536     25.282
073 126  -2.295    -32.180     29.884
073 127   3.481    -24.194     27.674
073 128   7.848    -24.217     32.065
073 129  14.317    -15.068     29.385
073 130  18.496    -15.248     33.744
073 131  25.054     -4.457     29.512
073 132  29.598     -4.313     33.912
073 133  35.814      5.015     30.799
073 134  40.420      7.175     33.246
073 135  46.580     13.628     32.951
073 136  50.957     18.802     32.155
073 137  57.179     23.548     33.632
073 138  61.715     31.332     30.383
073 139  67.828     35.048     32.780
073 140  72.757     41.613     31.144
073 141  78.823     44.068     34.755
073 142  83.829     50.167     33.663
073 143  90.316     52.704     37.612
073 144  95.559     58.360     37.198
073 145 102.398     60.694     41.705
073 146 107.515     66.606     40.909
073 147 114.562     68.559     46.004
073 148 119.815     74.640     45.175
073 149 126.542     76.841     49.701
073 150 132.428     82.963     49.465
073 151 139.544     85.066     54.478
073 152 144.992     91.460     53.532
073 153 152.591     93.698     58.894
073 154 158.636    100.258     58.378
073 155 166.349    102.720     63.629
073 156 172.252    109.116     63.136
073 157 179.747    111.956     67.791
073 158 186.232    118.014     68.218
074 072  50.393     12.942     37.451
074 080  -7.463    -28.843     21.380
074 081 -11.800    -35.710     23.909
074 082 -17.943    -38.866     20.923
074 083 -19.388    -43.204     23.815
074 084 -23.994    -44.780     20.786
074 085 -25.059    -47.931     22.872
074 086 -29.204    -49.135     19.931
074 087 -30.253    -50.997     20.744
074 088 -33.781    -51.913     18.132
074 089 -34.704    -53.410     18.706
074 090 -37.920    -53.992     16.071
074 091 -38.580    -55.464     16.884
074 092 -41.565    -56.294     14.730
074 093 -41.875    -57.605     15.730
074 094 -44.778    -58.309     13.531
074 095 -44.848    -58.647     13.799
074 096 -47.321    -58.993     11.671
074 097 -46.776    -58.271     11.495
074 098 -49.206    -58.412      9.207
074 099 -48.956    -57.464      8.509
074 100 -50.492    -57.518      7.027
074 101 -49.544    -56.262      6.718
074 102 -50.973    -56.396      5.422
074 103 -49.966    -54.727      4.760
074 104 -50.810    -54.775      3.965
074 105 -49.478    -53.174      3.696
074 106 -49.970    -53.319      3.349
074 107 -47.853    -51.719      3.867
074 108 -48.143    -51.586      3.443
074 109 -46.080    -49.885      3.805
074 110 -45.659    -49.495      3.836
074 111 -43.267    -47.858      4.591
074 112 -42.518    -47.274      4.756
074 113 -39.559    -45.997      6.438
074 114 -38.522    -45.698      7.176
074 115 -35.336    -44.585      9.249
074 116 -33.900    -44.520     10.620
074 117 -30.666    -42.826     12.161
074 118 -29.376    -42.857     13.481
074 119 -26.026    -41.343     15.316
074 120 -24.579    -41.681     17.103
074 121 -20.990    -40.545     19.555
074 122 -19.185    -39.698     20.513
074 123 -15.182    -38.689     23.507
074 124 -12.784    -37.282     24.498
074 125  -9.599    -36.759     27.160
074 126  -6.829    -34.189     27.360
074 127  -1.287    -32.084     30.798
074 128   2.689    -25.635     28.324
074 129   9.092    -23.060     32.152
074 130  13.091    -16.649     29.741
074 131  19.065    -12.682     31.747
074 132  23.677     -6.502     30.179
074 133  29.627     -0.846     30.473
074 134  34.141      4.252     29.889
074 135  40.055      9.497     30.558
074 136  44.591     13.647     30.943
074 137  50.711     18.450     32.260
074 138  55.036     23.673     31.363
074 139  61.133     27.469     33.664
074 140  65.827     33.939     31.888
074 141  71.984     36.658     35.326
074 142  76.723     42.563     34.160
074 143  82.985     44.669     38.316
074 144  88.014     50.528     37.485
074 145  94.641     52.073     42.569
074 146  99.662     58.227     41.435
074 147 106.408     59.556     46.853
074 148 111.512     65.987     45.525
074 149 117.760     67.523     50.237
074 150 123.709     73.935     49.774
074 151 130.387     75.493     54.894
074 152 136.276     81.868     54.408
074 153 143.341     83.377     59.964
074 154 149.202     90.271     58.932
074 155 156.464     92.054     64.410
074 156 162.541     99.645     62.896
074 157 170.040    101.606     68.433
074 158 176.106    108.704     67.403
074 159 184.000    110.878     73.121
074 160 190.118    117.671     72.447
074 161 197.971    120.333     77.638
074 162 204.426    126.648     77.778
074 163 212.248    129.819     82.429
074 164 219.160    135.826     83.334
074 165 227.083    139.367     87.717
074 166 234.143    145.310     88.833
075 091 -31.677    -51.189     19.512
075 092 -34.826    -51.737     16.912
075 093 -35.676    -53.149     17.473
075 094 -38.449    -53.869     15.421
075 095 -38.960    -54.972     16.012
075 096 -41.629    -56.263     14.634
075 097 -41.577    -56.761     15.184
075 098 -44.143    -57.146     13.003
075 099 -44.176    -56.221     12.045
075 100 -45.805    -56.701     10.896
075 101 -45.578    -55.363      9.785
075 102 -47.034    -55.984      8.950
075 103 -46.022    -54.367      8.345
075 104 -47.410    -54.963      7.553
075 105 -46.327    -53.045      6.718
075 106 -47.001    -53.196      6.195
075 107 -45.306    -51.448      6.141
075 108 -45.886    -51.182      5.296
075 109 -44.075    -49.488      5.413
075 110 -44.039    -48.937      4.898
075 111 -41.822    -47.384      5.562
075 112 -41.483    -46.858      5.375
075 113 -38.849    -45.918      7.070
075 114 -38.101    -45.635      7.534
075 115 -35.183    -44.812      9.629
075 116 -34.099    -44.941     10.842
075 117 -31.230    -43.687     12.457
075 118 -30.140    -44.143     14.003
075 119 -27.046    -42.251     15.205
075 120 -25.730    -43.012     17.282
075 121 -22.518    -41.076     18.558
075 122 -20.988    -41.797     20.809
075 123 -17.338    -38.760     21.422
075 124 -15.303    -39.944     24.640
075 125 -12.197    -35.798     23.601
075 126  -9.572    -37.384     27.812
075 127  -4.415    -30.831     26.416
075 128  -0.308    -30.450     30.142
075 129   5.592    -23.167     28.759
075 130   9.471    -23.147     32.618
075 131  15.579    -14.782     30.361
075 132  19.771    -15.014     34.785
075 133  26.056     -5.443     31.500
075 134  29.908     -5.253     35.161
075 135  35.709      3.120     32.589
075 136  39.942      4.225     35.717
075 137  46.221     10.542     35.679
075 138  50.188     14.306     35.881
075 139  56.174     18.888     37.286
075 140  60.582     25.247     35.335
075 141  66.835     29.298     37.537
075 142  71.115     35.525     35.590
075 143  77.180     38.324     38.856
075 144  81.954     44.351     37.604
075 145  88.287     46.675     41.611
075 146  93.194     52.510     40.684
075 147  99.698     54.257     45.441
075 148 104.655     59.686     44.969
075 149 111.099     61.434     49.665
075 150 116.596     66.724     49.873
075 151 123.150     68.681     54.469
075 152 128.632     74.341     54.292
075 153 135.738     76.888     58.850
075 154 141.323     82.763     58.560
075 155 148.287     85.035     63.252
075 156 154.240     91.465     62.775
075 157 161.573     93.928     67.645
075 158 167.429    100.364     67.065
075 159 175.238    103.105     72.133
075 160 181.284    109.210     72.074
075 161 188.801    112.438     76.363
075 162 195.204    118.199     77.005
075 163 202.952    121.879     81.073
075 164 209.515    127.225     82.290
075 165 217.193    131.171     86.022
075 166 223.993    136.349     87.644
075 167 232.161    140.362     91.799
075 168 238.814    145.639     93.174
076 082  -1.678    -26.053     24.375
076 083  -3.597    -32.170     28.573
076 084  -8.717    -32.653     23.936
076 085 -10.301    -37.951     27.650
076 086 -14.951    -38.778     23.827
076 087 -16.319    -42.906     26.587
076 088 -20.356    -43.579     23.223
076 089 -21.699    -46.174     24.475
076 090 -25.246    -46.415     21.169
076 091 -26.373    -48.651     22.278
076 092 -29.724    -48.725     19.000
076 093 -30.636    -50.493     19.857
076 094 -33.761    -51.228     17.467
076 095 -34.476    -52.590     18.114
076 096 -37.282    -53.773     16.491
076 097 -37.138    -54.836     17.698
076 098 -40.034    -55.980     15.946
076 099 -40.320    -55.436     15.117
076 100 -42.359    -55.558     13.199
076 101 -42.072    -54.790     12.718
076 102 -43.949    -54.826     10.877
076 103 -43.412    -53.732     10.319
076 104 -44.786    -53.779      8.993
076 105 -43.783    -52.666      8.883
076 106 -44.962    -52.797      7.835
076 107 -43.279    -51.596      8.317
076 108 -44.127    -51.454      7.328
076 109 -42.624    -50.222      7.598
076 110 -42.906    -49.882      6.975
076 111 -41.021    -48.670      7.648
076 112 -40.854    -48.525      7.671
076 113 -38.744    -47.756      9.012
076 114 -38.170    -47.895      9.725
076 115 -35.599    -46.772     11.173
076 116 -35.027    -47.179     12.153
076 117 -32.280    -45.561     13.282
076 118 -31.744    -46.212     14.468
076 119 -28.923    -44.220     15.296
076 120 -28.026    -45.149     17.123
076 121 -25.025    -43.824     18.798
076 122 -23.710    -44.286     20.576
076 123 -20.192    -43.246     23.054
076 124 -18.355    -41.990     23.635
076 125 -15.656    -41.607     25.951
076 126 -13.308    -39.925     26.617
076 127  -8.054    -37.451     29.396
076 128  -4.667    -32.520     27.853
076 129   1.520    -30.469     31.989
076 130   5.033    -24.469     29.502
076 131  10.734    -22.411     33.145
076 132  14.867    -15.913     30.780
076 133  20.534    -12.579     33.113
076 134  24.644     -7.213     31.857
076 135  30.605     -2.430     33.035
076 136  34.558      2.142     32.416
076 137  40.506      7.113     33.393
076 138  44.356     11.077     33.279
076 139  50.283     15.608     34.674
076 140  54.543     20.141     34.402
076 141  60.662     23.329     37.333
076 142  64.878     29.314     35.564
076 143  70.745     31.390     39.355
076 144  75.540     37.233     38.307
076 145  81.691     38.845     42.846
076 146  86.258     45.077     41.181
076 147  92.541     46.907     45.634
076 148  97.496     52.706     44.790
076 149 104.017     53.915     50.101
076 150 108.828     59.724     49.104
076 151 115.852     60.982     54.870
076 152 120.777     66.818     53.959
076 153 127.504     68.038     59.466
076 154 133.081     74.133     58.948
076 155 140.041     75.470     64.571
076 156 145.546     82.008     63.538
076 157 152.546     83.603     68.943
076 158 158.676     90.417     68.259
076 159 166.131     92.487     73.644
076 160 171.815     99.552     72.263
076 161 179.354    102.026     77.329
076 162 185.560    108.619     76.941
076 163 193.082    111.517     81.565
076 164 199.572    117.650     81.922
076 165 207.249    120.978     86.271
076 166 213.786    126.742     87.045
076 167 221.559    130.502     91.057
076 168 228.528    136.046     92.482
076 169 236.435    139.817     96.618
076 170 243.718    145.613     98.105
076 171 251.378    149.230    102.147
076 172 259.014    155.369    103.645
076 173 267.184    159.016    108.168
076 174 274.091    165.158    108.933
077 093 -23.786    -47.333     23.547
077 094 -27.076    -48.228     21.153
077 095 -27.918    -49.153     21.235
077 096 -31.002    -50.743     19.741
077 097 -31.116    -51.594     20.478
077 098 -34.028    -53.181     19.153
077 099 -34.832    -53.801     18.969
077 100 -37.108    -55.229     18.121
077 101 -37.054    -54.313     17.260
077 102 -39.191    -54.832     15.641
077 103 -38.947    -53.602     14.655
077 104 -40.488    -54.141     13.654
077 105 -39.661    -52.667     13.006
077 106 -40.950    -52.850     11.900
077 107 -39.544    -51.439     11.894
077 108 -40.583    -51.316     10.733
077 109 -39.330    -49.941     10.611
077 110 -39.603    -49.659     10.056
077 111 -38.150    -48.598     10.448
077 112 -38.348    -48.357     10.010
077 113 -36.581    -48.006     11.424
077 114 -36.539    -47.641     11.102
077 115 -34.578    -47.095     12.517
077 116 -34.185    -47.068     12.883
077 117 -31.942    -46.283     14.341
077 118 -31.280    -46.840     15.560
077 119 -28.867    -45.772     16.906
077 120 -28.371    -46.262     17.891
077 121 -25.573    -44.704     19.131
077 122 -24.503    -45.436     20.933
077 123 -21.290    -43.287     21.997
077 124 -19.873    -44.793     24.920
077 125 -17.340    -41.263     23.922
077 126 -15.306    -43.084     27.778
077 127 -10.367    -36.915     26.549
077 128  -6.981    -35.756     28.775
077 129  -1.252    -29.787     28.535
077 130   2.236    -29.148     31.384
077 131   7.659    -22.797     30.456
077 132  11.725    -22.629     34.355
077 133  17.113    -15.203     32.316
077 134  21.275    -15.301     36.576
077 135  26.973     -6.599     33.572
077 136  30.745     -6.792     37.537
077 137  36.449      1.130     35.319
077 138  40.580      2.334     38.246
077 139  46.061      8.649     37.413
077 140  50.334     11.533     38.801
077 141  56.213     16.749     39.464
077 142  60.252     21.494     38.758
077 143  65.993     25.428     40.566
077 144  70.424     30.634     39.789
077 145  76.292     33.743     42.549
077 146  80.896     38.540     42.356
077 147  87.051     40.807     46.244
077 148  91.689     46.103     45.585
077 149  98.248     47.805     50.443
077 150 102.667     53.339     49.328
077 151 109.520     55.167     54.353
077 152 114.277     60.382     53.896
077 153 120.671     62.335     58.336
077 154 125.980     67.620     58.360
077 155 132.952     69.528     63.424
077 156 138.360     75.064     63.296
077 157 145.198     77.185     68.014
077 158 150.805     82.591     68.214
077 159 158.147     85.344     72.804
077 160 164.019     91.292     72.727
077 161 171.334     94.364     76.971
077 162 177.351    100.294     77.057
077 163 184.978    103.612     81.365
077 164 191.115    109.210     81.905
077 165 198.918    113.019     85.900
077 166 205.235    118.217     87.017
077 167 212.690    122.339     90.351
077 168 219.328    127.336     91.993
077 169 227.154    131.536     95.618
077 170 234.310    136.551     97.759
077 171 241.857    140.784    101.074
077 172 248.604    146.073    102.532
077 173 256.326    150.138    106.188
077 174 263.337    155.696    107.640
077 175 271.264    159.797    111.468
077 176 278.236    165.331    112.905
078 087  -1.106    -32.717     31.610
078 088  -5.335    -32.435     27.099
078 089  -7.086    -37.114     30.028
078 090 -11.101    -37.017     25.916
078 091 -12.576    -41.256     28.679
078 092 -16.334    -40.928     24.594
078 093 -17.533    -44.006     26.472
078 094 -21.057    -43.839     22.782
078 095 -22.127    -46.235     24.108
078 096 -25.476    -46.961     21.485
078 097 -25.920    -48.836     22.916
078 098 -29.254    -49.848     20.594
078 099 -29.925    -51.282     21.357
078 100 -32.339    -52.199     19.860
078 101 -32.558    -53.001     20.442
078 102 -34.885    -53.178     18.292
078 103 -34.815    -52.428     17.613
078 104 -36.631    -52.463     15.832
078 105 -36.186    -51.753     15.567
078 106 -37.780    -51.882     14.102
078 107 -36.522    -51.001     14.480
078 108 -38.037    -51.084     13.047
078 109 -36.375    -49.966     13.591
078 110 -37.588    -50.096     12.508
078 111 -36.402    -48.991     12.589
078 112 -36.979    -49.509     12.530
078 113 -35.723    -48.740     13.017
078 114 -35.947    -49.299     13.352
078 115 -34.398    -48.282     13.884
078 116 -34.291    -48.946     14.655
078 117 -32.365    -47.579     15.214
078 118 -32.173    -48.600     16.427
078 119 -29.882    -47.088     17.206
078 120 -29.515    -48.025     18.510
078 121 -26.981    -46.681     19.700
078 122 -26.232    -47.503     21.271
078 123 -23.394    -46.963     23.569
078 124 -22.166    -46.064     23.898
078 125 -19.847    -46.548     26.701
078 126 -18.012    -44.768     26.756
078 127 -13.258    -42.434     29.175
078 128 -10.147    -37.656     27.509
078 129  -4.504    -35.284     30.780
078 130  -1.322    -30.422     29.099
078 131   3.975    -28.719     32.694
078 132   7.859    -23.509     31.368
078 133  13.071    -21.416     34.487
078 134  17.163    -15.684     32.847
078 135  22.550    -13.174     35.724
078 136  26.406     -7.580     33.986
078 137  32.057     -3.935     35.992
078 138  35.835      0.161     35.674
078 139  41.350      4.475     36.875
078 140  45.346      8.360     36.986
078 141  50.947     12.776     38.172
078 142  54.964     17.375     37.589
078 143  60.373     20.823     39.550
078 144  64.735     26.255     38.480
078 145  70.613     27.856     42.757
078 146  74.753     33.840     40.913
078 147  80.660     35.057     45.603
078 148  85.130     40.804     44.326
078 149  91.391     41.865     49.526
078 150  95.837     47.582     48.256
078 151 102.581     48.716     53.865
078 152 107.204     53.918     53.286
078 153 113.655     55.215     58.439
078 154 118.712     60.728     57.984
078 155 125.365     62.293     63.072
078 156 130.634     67.879     62.755
078 157 137.477     69.263     68.214
078 158 142.948     75.097     67.851
078 159 149.925     76.382     73.543
078 160 155.607     82.263     73.345
078 161 162.711     83.991     78.720
078 162 168.769     90.087     78.682
078 163 175.645     92.911     82.734
078 164 181.952     99.246     82.706
078 165 189.382    102.554     86.828
078 166 195.781    108.685     87.095
078 167 203.011    112.223     90.788
078 168 209.627    117.838     91.789
078 169 217.324    121.723     95.601
078 170 223.397    127.097     96.300
078 171 230.960    130.978     99.981
078 172 237.375    136.611    100.765
078 173 245.069    140.321    104.748
078 174 251.681    146.171    105.510
078 175 259.461    149.965    109.496
078 176 266.203    155.827    110.377
078 177 274.340    159.709    114.631
078 178 280.885    165.543    115.343
079 097 -19.030    -45.348     26.318
079 098 -22.419    -47.942     25.523
079 099 -23.490    -48.069     24.579
079 100 -26.060    -50.218     24.158
079 101 -26.549    -50.399     23.849
079 102 -28.974    -52.399     23.425
079 103 -29.163    -52.372     23.208
079 104 -31.196    -52.932     21.737
079 105 -30.870    -51.890     21.020
079 106 -32.669    -52.316     19.647
079 107 -31.608    -51.152     19.545
079 108 -33.255    -51.532     18.277
079 109 -32.161    -50.359     18.199
079 110 -33.696    -50.594     16.897
079 111 -32.760    -49.946     17.186
079 112 -33.886    -50.156     16.270
079 113 -32.807    -49.697     16.890
079 114 -33.384    -49.663     16.280
079 115 -32.081    -49.430     17.348
079 116 -32.373    -49.417     17.043
079 117 -30.666    -49.004     18.338
079 118 -30.639    -49.530     18.891
079 119 -28.601    -48.867     20.266
079 120 -28.438    -49.460     21.023
079 121 -26.202    -48.612     22.411
079 122 -25.710    -48.866     23.156
079 123 -23.209    -47.838     24.629
079 124 -22.739    -47.975     25.236
079 125 -20.477    -45.952     25.476
079 126 -18.945    -47.288     28.343
079 127 -14.342    -42.007     27.666
079 128 -11.369    -40.817     29.448
079 129  -6.370    -35.396     29.026
079 130  -3.314    -34.547     31.233
079 131   2.015    -29.154     31.169
079 132   5.545    -28.460     34.005
079 133  10.786    -22.827     33.612
079 134  14.443    -22.273     36.716
079 135  19.766    -15.679     35.444
079 136  23.463    -15.143     38.606
079 137  29.036     -7.249     36.285
079 138  32.861     -6.970     39.831
079 139  38.276     -0.147     38.423
079 140  42.145      0.571     41.574
079 141  47.354      6.634     40.721
079 142  51.195      8.859     42.337
079 143  56.619     14.656     41.964
079 144  60.586     18.120     42.466
079 145  66.442     22.454     43.988
079 146  70.300     26.665     43.635
079 147  76.060     29.771     46.289
079 148  80.336     34.044     46.292
079 149  86.271     36.551     49.720
079 150  90.758     41.058     49.700
079 151  97.096     43.049     54.047
079 152 101.607     48.154     53.453
079 153 107.943     50.096     57.847
079 154 112.807     55.041     57.766
079 155 119.384     57.065     62.319
079 156 124.638     61.552     63.086
079 157 131.259     63.582     67.677
079 158 136.445     68.544     67.901
079 159 143.523     70.991     72.532
079 160 148.779     76.086     72.694
079 161 155.826     78.794     77.032
079 162 161.546     83.543     78.003
079 163 168.470     86.777     81.693
079 164 174.366     91.832     82.534
079 165 181.837     95.260     86.577
079 166 187.773    100.454     87.319
079 167 194.786    104.544     90.242
079 168 200.876    109.359     91.517
079 169 208.143    113.737     94.406
079 170 214.397    118.341     96.056
079 171 221.887    122.798     99.089
079 172 228.126    127.409    100.717
079 173 235.258    131.941    103.318
079 174 241.765    136.820    104.945
079 175 249.653    141.077    108.575
079 176 255.911    146.253    109.658
079 177 263.665    150.456    113.209
079 178 270.457    155.840    114.617
079 179 278.295    160.035    118.260
079 180 285.190    165.492    119.698
079 181 293.121    169.692    123.429
079 182 300.149    175.227    124.922
079 183 308.063    179.466    128.598
079 184 314.621    185.050    129.571
080 092  -0.941    -31.530     30.588
080 093  -2.617    -35.422     32.805
080 094  -6.560    -35.924     29.363
080 095  -7.881    -39.083     31.203
080 096 -11.616    -40.173     28.557
080 097 -12.648    -41.947     29.300
080 098 -16.361    -43.307     26.946
080 099 -17.646    -45.081     27.435
080 100 -20.493    -46.339     25.845
080 101 -20.839    -47.746     26.907
080 102 -23.831    -48.814     24.983
080 103 -24.291    -49.842     25.551
080 104 -26.625    -50.820     24.195
080 105 -26.658    -50.570     23.912
080 106 -28.549    -51.028     22.478
080 107 -27.837    -50.224     22.387
080 108 -29.960    -50.721     20.761
080 109 -29.567    -49.597     20.030
080 110 -30.885    -50.286     19.401
080 111 -30.326    -49.630     19.304
080 112 -31.666    -50.328     18.662
080 113 -30.822    -49.527     18.706
080 114 -31.938    -50.207     18.269
080 115 -30.912    -49.470     18.558
080 116 -31.300    -49.987     18.688
080 117 -30.068    -49.323     19.254
080 118 -30.408    -50.258     19.850
080 119 -28.699    -49.310     20.611
080 120 -28.752    -50.392     21.640
080 121 -26.859    -49.707     22.849
080 122 -26.601    -50.197     23.596
080 123 -24.354    -50.292     25.938
080 124 -24.123    -49.855     25.732
080 125 -22.256    -49.864     27.608
080 126 -20.956    -48.786     27.830
080 127 -16.494    -46.295     29.801
080 128 -13.961    -42.288     28.328
080 129  -8.669    -39.710     31.041
080 130  -5.933    -35.369     29.436
080 131  -0.850    -33.119     32.269
080 132   2.571    -28.595     31.166
080 133   7.350    -27.263     34.612
080 134  11.077    -22.321     33.399
080 135  16.453    -20.828     37.282
080 136  19.815    -15.767     35.582
080 137  25.110    -13.072     38.181
080 138  28.919     -8.219     37.139
080 139  34.382     -5.148     39.531
080 140  38.103     -1.103     39.206
080 141  43.273      2.565     40.708
080 142  46.923      5.941     40.982
080 143  51.950     10.077     41.872
080 144  55.792     14.558     41.235
080 145  61.554     18.058     43.496
080 146  65.226     23.160     42.066
080 147  70.895     24.555     46.340
080 148  74.755     30.233     44.522
080 149  80.776     30.925     49.852
080 150  84.913     37.147     47.766
080 151  91.256     37.654     53.602
080 152  95.217     43.459     51.758
080 153 101.641     44.449     57.192
080 154 106.167     49.804     56.364
080 155 112.578     51.169     61.409
080 156 117.677     56.031     61.646
080 157 124.005     57.609     66.396
080 158 129.219     62.669     66.550
080 159 136.250     64.063     72.187
080 160 141.363     69.131     72.232
080 161 148.001     70.443     77.557
080 162 153.549     75.975     77.573
080 163 160.496     77.652     82.844
080 164 166.238     83.393     82.845
080 165 173.011     85.392     87.619
080 166 178.734     91.223     87.511
080 167 185.661     93.899     91.762
080 168 191.554     99.869     91.685
080 169 198.492    103.186     95.306
080 170 204.265    109.061     95.204
080 171 211.759    112.991     98.768
080 172 217.579    118.249     99.330
080 173 224.648    122.075    102.573
080 174 230.910    127.589    103.321
080 175 238.550    131.232    107.318
080 176 245.005    137.000    108.005
080 177 252.288    140.690    111.598
080 178 258.858    146.477    112.381
080 179 266.631    150.274    116.357
080 180 273.223    156.081    117.142
080 181 281.217    159.901    121.316
080 182 287.839    165.765    122.074
080 183 295.441    169.587    125.855
080 184 302.045    175.512    126.533
081 101 -13.687    -44.395     30.708
081 102 -16.908    -47.459     30.551
081 103 -17.648    -46.872     29.224
081 104 -20.090    -49.406     29.317
081 105 -19.728    -48.672     28.944
081 106 -22.425    -50.836     28.411
081 107 -22.140    -49.802     27.662
081 108 -24.391    -51.170     26.779
081 109 -24.088    -50.239     26.151
081 110 -25.946    -51.152     25.205
081 111 -25.720    -50.857     25.137
081 112 -27.098    -51.389     24.291
081 113 -26.563    -51.325     24.762
081 114 -27.676    -51.518     23.842
081 115 -27.338    -51.479     24.141
081 116 -28.039    -51.589     23.550
081 117 -26.930    -51.373     24.443
081 118 -27.885    -51.779     23.894
081 119 -26.666    -51.311     24.645
081 120 -27.076    -52.009     24.932
