# Z  N   AME2020   Prediction   Difference
029 031 -58.345    -55.685     -2.660
029 032 -61.984    -58.246     -3.738
029 033 -62.788    -57.730     -5.058
029 034 -65.580    -60.009     -5.571
029 035 -65.424    -59.263     -6.161
029 036 -67.264    -61.479     -5.785
029 037 -66.258    -60.133     -6.125
029 038 -67.320    -62.377     -4.943
029 039 -65.567    -60.896     -4.671
029 040 -65.736    -61.737     -3.999
029 041 -62.976    -58.502     -4.474
029 042 -62.711    -59.517     -3.194
029 043 -59.783    -56.085     -3.698
029 044 -58.987    -56.726     -2.261
029 045 -56.006    -53.333     -2.673
029 046 -54.470    -54.007     -0.463
029 047 -50.982    -51.034      0.052
029 048 -48.863    -52.121      3.258
029 049 -44.789    -49.372      4.583
029 050 -42.408    -50.418      8.010
030 028 -42.299    -53.897     11.598
030 029 -47.216    -52.426      5.210
030 030 -54.174    -56.013      1.839
030 031 -56.349    -54.898     -1.451
030 032 -61.168    -58.060     -3.108
030 033 -62.213    -57.369     -4.844
030 034 -66.004    -60.012     -5.992
030 035 -65.912    -59.782     -6.130
030 036 -68.899    -62.281     -6.618
030 037 -67.880    -62.059     -5.821
030 038 -70.007    -63.881     -6.126
030 039 -68.418    -64.103     -4.315
030 040 -69.565    -63.545     -6.020
030 041 -67.329    -62.250     -5.079
030 042 -68.145    -62.074     -6.071
030 043 -65.593    -59.727     -5.866
030 044 -65.757    -60.301     -5.456
030 045 -62.559    -56.980     -5.579
030 046 -62.303    -58.712     -3.591
030 047 -58.789    -54.628     -4.161
030 048 -57.483    -56.887     -0.596
030 049 -53.432    -53.665      0.233
030 050 -51.649    -55.064      3.415
030 051 -46.200    -51.097      4.897
030 052 -42.314    -50.674      8.360
031 030 -47.135    -56.055      8.920
031 031 -51.987    -56.088      4.101
031 032 -56.547    -58.879      2.332
031 033 -58.833    -58.762     -0.071
031 034 -62.657    -61.145     -1.512
031 035 -63.724    -61.159     -2.565
031 036 -66.879    -63.313     -3.566
031 037 -67.086    -62.938     -4.148
031 038 -69.328    -65.180     -4.148
031 039 -68.910    -64.119     -4.791
031 040 -70.139    -65.493     -4.646
031 041 -68.588    -63.495     -5.093
031 042 -69.699    -64.030     -5.669
031 043 -68.050    -62.220     -5.830
031 044 -68.461    -62.113     -6.348
031 045 -66.297    -60.140     -6.157
031 046 -65.992    -60.162     -5.830
031 047 -63.704    -57.947     -5.757
031 048 -62.548    -58.414     -4.134
031 049 -59.224    -56.167     -3.057
031 050 -57.628    -57.776      0.148
031 051 -52.931    -53.552      0.621
