Z  N   AME2020   Prediction   Difference
067 090 -67.030    -70.636      3.606
067 091 -66.340    -70.332      3.992
067 092 -67.340    -70.420      3.080
067 093 -66.390    -69.340      2.950
067 094 -67.070    -69.174      2.104
067 095 -65.550    -67.712      2.162
067 096 -66.050    -67.227      1.177
067 097 -64.480    -65.666      1.186
067 098 -64.360    -64.660      0.300
067 099 -62.400    -63.879      1.479
067 100 -61.930    -61.717     -0.213
067 101 -59.310    -62.170      2.860
067 102 -58.410    -59.249      0.839
067 103 -55.560    -59.938      4.378
067 104 -54.310    -56.520      2.210
067 105 -50.910    -56.301      5.391
067 106 -49.370    -52.065      2.695
067 107 -45.910    -51.350      5.440
067 108 -43.830    -46.553      2.723
067 109 -39.760    -46.572      6.812
067 110 -37.080    -41.295      4.215
067 111 -33.020    -41.392      8.372
067 112 -30.070    -36.533      6.463
067 113 -25.340    -35.624     10.284
067 114 -22.160    -32.015      9.855
067 115 -16.430    -30.185     13.755
067 116 -13.140    -27.447     14.307
067 117  -8.520    -25.281     16.761
067 118  -5.310    -22.826     17.516
067 119   0.040    -18.540     18.580
067 120   3.310    -17.258     20.568
067 121   8.510    -11.449     19.959
067 122  12.460    -10.795     23.255
067 123  18.010     -4.010     22.020
067 124  21.590     -3.994     25.584
067 125  27.450      3.526     23.924
067 126  30.680      3.730     26.950
067 127  38.390     14.629     23.761
067 128  43.320     18.004     25.316
067 129  50.660     27.156     23.504
067 130  56.550     30.772     25.778
067 131  63.920     35.805     28.115
067 132  69.620     39.112     30.508
067 133  76.830     44.215     32.615
067 134  82.330     48.609     33.721
067 135  89.750     54.046     35.704
067 136  95.630     58.616     37.014
067 137 102.980     64.922     38.058
067 138 108.220     69.618     38.602
067 139 115.850     76.920     38.930
067 140 121.460     82.012     39.448
067 141 128.810     90.022     38.788
067 142 135.200     94.771     40.429
067 143 142.460    103.542     38.918
067 144 149.010    108.899     40.111
067 145 156.740    118.259     38.481
067 146 163.370    123.894     39.476
067 147 171.620    133.521     38.099
067 148 177.850    139.852     37.998
067 149 185.870    149.174     36.696
067 150 192.990    156.180     36.810
067 151 200.820    164.822     35.998
067 152 207.740    171.918     35.822
067 153 216.510    180.119     36.391
067 154 223.740    187.307     36.433
067 155 232.370    195.499     36.871
067 156 239.860    202.807     37.053
067 157 247.310    210.794     36.516
067 158 256.230    218.194     38.036
067 159 263.490    226.185     37.305
067 160 272.470    233.713     38.757
067 161 280.940    241.729     39.211
068 066  16.390     23.303     -6.913
068 067  10.350     17.874     -7.524
068 068   2.230     11.911     -9.681
068 069  -2.760      6.458     -9.218
068 070  -9.770      1.249    -11.019
068 071 -13.780     -3.815     -9.965
068 072 -20.190    -10.004    -10.186
068 073 -23.250    -14.825     -8.425
068 074 -28.990    -22.419     -6.571
068 075 -31.770    -27.302     -4.468
068 076 -36.950    -34.055     -2.895
068 077 -39.770    -38.640     -1.130
068 078 -44.400    -43.902     -0.498
068 079 -46.530    -48.605      2.075
068 080 -51.060    -53.019      1.959
068 081 -53.590    -58.030      4.440
068 082 -57.490    -62.090      4.600
068 083 -57.590    -63.568      5.978
068 084 -60.170    -64.172      4.002
068 085 -59.840    -65.327      5.487
068 086 -62.110    -66.298      4.188
068 087 -61.640    -66.722      5.082
068 088 -63.880    -67.923      4.043
068 089 -63.330    -67.510      4.180
068 090 -65.230    -68.767      3.537
068 091 -64.650    -67.568      2.918
068 092 -65.990    -68.542      2.552
068 093 -65.340    -66.779      1.439
068 094 -66.210    -67.275      1.065
068 095 -65.090    -65.774      0.684
068 096 -65.800    -65.812      0.012
068 097 -64.390    -64.636      0.246
068 098 -64.680    -63.905     -0.775
068 099 -63.000    -63.972      0.972
068 100 -62.810    -62.151     -0.659
068 101 -60.400    -62.879      2.479
068 102 -60.010    -60.336      0.326
068 103 -57.500    -61.151      3.651
068 104 -56.370    -58.102      1.732
068 105 -53.240    -58.795      5.555
068 106 -52.050    -54.801      2.751
068 107 -48.710    -54.428      5.718
068 108 -46.980    -50.088      3.108
068 109 -43.300    -49.962      6.662
068 110 -40.910    -45.283      4.373
068 111 -36.930    -45.316      8.386
068 112 -34.230    -40.351      6.121
068 113 -29.930    -40.278     10.348
068 114 -26.870    -35.477      8.607
068 115 -21.320    -34.756     13.436
068 116 -18.620    -30.923     12.303
068 117 -13.910    -29.283     15.373
068 118 -11.000    -26.320     15.320
068 119  -5.920    -24.433     18.513
068 120  -2.820    -22.545     19.725
068 121   2.060    -19.154     21.214
068 122   5.620    -18.204     23.824
068 123  11.470    -14.455     25.925
068 124  14.650    -13.226     27.876
068 125  20.160     -8.938     29.098
068 126  23.190     -7.487     30.677
068 127  30.690      1.378     29.312
068 128  35.290      5.298     29.992
068 129  42.870     15.403     27.467
068 130  48.240     18.540     29.700
068 131  55.440     26.834     28.606
068 132  60.900     30.873     30.027
068 133  67.970     36.728     31.242
068 134  73.580     40.506     33.074
068 135  80.410     46.121     34.289
068 136  85.880     50.377     35.503
068 137  93.390     55.274     38.116
068 138  98.430     60.337     38.093
068 139 105.660     65.599     40.061
068 140 111.460     70.810     40.650
068 141 118.760     77.624     41.136
068 142 124.730     82.417     42.313
068 143 131.590     90.991     40.599
068 144 138.260     95.250     43.010
068 145 145.930    104.913     41.017
068 146 152.240    110.216     42.024
068 147 159.680    120.424     39.256
068 148 166.280    125.864     40.416
068 149 174.160    136.480     37.680
068 150 180.880    142.061     38.819
068 151 188.850    152.494     36.356
068 152 195.620    158.435     37.185
068 153 203.680    167.540     36.140
068 154 211.080    173.953     37.127
068 155 219.610    182.730     36.880
068 156 226.370    189.484     36.886
068 157 234.160    198.082     36.078
068 158 242.370    204.864     37.506
068 159 249.980    213.347     36.633
068 160 258.440    220.266     38.174
068 161 267.250    228.795     38.455
068 162 275.350    235.833     39.517
069 067  22.730     29.198     -6.468
069 068  14.170     24.396    -10.226
069 069   8.850     16.205     -7.355
069 070   1.180     12.066    -10.886
069 071  -3.250      4.585     -7.835
069 072 -10.090      0.274    -10.364
069 073 -13.850     -7.078     -6.772
069 074 -19.480    -12.644     -6.836
069 075 -22.750    -19.892     -2.858
069 076 -28.200    -25.433     -2.767
069 077 -30.910    -32.114      1.204
069 078 -36.170    -36.715      0.545
069 079 -38.430    -42.594      4.164
069 080 -43.490    -46.555      3.065
069 081 -46.020    -51.818      5.798
069 082 -50.670    -56.160      5.490
069 083 -51.040    -57.745      6.705
069 084 -53.780    -58.633      4.853
069 085 -53.980    -60.374      6.394
069 086 -56.920    -60.696      3.776
069 087 -56.540    -62.203      5.663
069 088 -59.100    -62.429      3.329
069 089 -58.880    -63.335      4.455
069 090 -60.870    -63.910      3.040
069 091 -60.540    -64.030      3.490
069 092 -62.000    -64.744      2.744
069 093 -61.320    -63.940      2.620
069 094 -62.780    -64.660      1.880
069 095 -61.730    -63.133      1.403
069 096 -62.770    -63.852      1.082
069 097 -61.780    -61.791      0.011
069 098 -62.410    -62.257     -0.153
069 099 -61.040    -60.742     -0.298
069 100 -61.170    -60.006     -1.164
069 101 -59.110    -59.787      0.677
069 102 -59.090    -58.399     -0.691
069 103 -56.910    -58.566      1.656
069 104 -56.080    -56.651      0.571
069 105 -53.260    -56.840      3.580
069 106 -52.280    -54.124      1.844
069 107 -49.200    -54.477      5.277
069 108 -47.430    -50.771      3.341
069 109 -44.060    -50.271      6.211
069 110 -42.050    -46.287      4.237
069 111 -38.280    -46.778      8.498
069 112 -35.810    -42.304      6.494
069 113 -31.640    -43.067     11.427
069 114 -28.990    -38.301      9.311
069 115 -23.650    -37.670     14.020
069 116 -21.250    -34.513     13.263
069 117 -16.850    -32.363     15.513
069 118 -14.130    -30.545     16.415
069 119  -9.310    -27.176     17.866
069 120  -6.520    -25.475     18.955
069 121  -1.820    -22.165     20.345
069 122   1.420    -20.715     22.135
069 123   6.870    -17.304     24.174
069 124   9.850    -15.558     25.408
069 125  15.090    -12.344     27.434
069 126  17.940    -10.400     28.340
069 127  25.260     -2.928     28.188
069 128  29.780      1.622     28.158
069 129  36.950     10.873     26.077
069 130  42.370     14.658     27.712
069 131  49.210     23.034     26.176
069 132  54.260     28.129     26.131
069 133  61.370     33.197     28.173
069 134  66.580     36.584     29.996
069 135  73.190     42.209     30.981
069 136  78.610     44.849     33.761
069 137  86.160     51.609     34.551
069 138  90.770     54.328     36.442
069 139  97.640     61.445     36.195
069 140 103.380     64.643     38.737
069 141 110.560     73.120     37.440
069 142 116.130     76.814     39.316
069 143 122.680     85.968     36.712
069 144 129.680     90.025     39.655
069 145 136.860     99.323     37.537
069 146 142.990    103.597     39.393
069 147 150.350    113.371     36.979
069 148 156.840    118.188     38.652
069 149 164.430    128.327     36.103
069 150 170.940    133.221     37.719
069 151 178.680    142.942     35.738
069 152 185.410    147.957     37.453
069 153 193.560    157.665     35.895
069 154 200.330    163.595     36.735
069 155 207.530    173.041     34.489
069 156 215.380    179.446     35.934
069 157 223.330    188.174     35.156
069 158 230.550    195.107     35.443
069 159 239.280    203.244     36.036
069 160 246.610    210.466     36.144
069 161 255.020    218.398     36.622
069 162 262.930    225.722     37.208
069 163 271.640    233.763     37.877
070 068  24.500     31.139     -6.639
070 069  18.320     23.214     -4.894
070 070  10.470     18.204     -7.734
070 071   6.020     11.566     -5.546
070 072  -1.790      6.808     -8.598
070 073  -5.710     -0.351     -5.359
070 074 -12.100     -5.618     -6.482
070 075 -15.780    -12.483     -3.297
070 076 -21.580    -18.779     -2.801
070 077 -25.090    -25.712      0.622
070 078 -30.480    -30.935      0.455
070 079 -33.240    -37.423      4.183
070 080 -38.420    -41.203      2.783
070 081 -41.500    -47.761      6.261
070 082 -46.180    -51.217      5.037
070 083 -46.590    -54.139      7.549
070 084 -49.830    -54.187      4.357
070 085 -50.210    -56.617      6.407
070 086 -53.110    -57.239      4.129
070 087 -53.100    -58.392      5.292
070 088 -55.750    -59.646      3.896
070 089 -55.890    -59.754      3.864
070 090 -58.040    -61.310      3.270
070 091 -57.960    -60.380      2.420
070 092 -59.910    -62.477      2.567
070 093 -59.630    -60.738      1.108
070 094 -61.150    -62.655      1.505
070 095 -60.620    -60.869      0.249
070 096 -61.730    -62.228      0.498
070 097 -60.740    -60.330     -0.410
070 098 -61.660    -61.191     -0.469
070 099 -60.550    -60.155     -0.395
070 100 -60.860    -59.598     -1.262
070 101 -58.980    -59.850      0.870
070 102 -59.200    -58.919     -0.281
070 103 -57.380    -59.593      2.213
070 104 -56.890    -58.117      1.227
070 105 -54.460    -58.300      3.840
070 106 -53.640    -55.558      1.918
070 107 -50.910    -56.187      5.277
070 108 -49.750    -52.933      3.183
070 109 -46.730    -53.149      6.419
070 110 -44.910    -48.799      3.889
070 111 -41.520    -49.643      8.123
070 112 -39.230    -44.694      5.464
070 113 -35.350    -45.866     10.516
070 114 -32.920    -40.358      7.438
070 115 -28.000    -40.886     12.886
070 116 -25.680    -36.535     10.855
070 117 -21.860    -36.352     14.492
070 118 -19.010    -33.508     14.498
070 119 -14.430    -31.320     16.890
070 120 -12.020    -29.683     17.663
070 121  -7.220    -26.728     19.508
070 122  -4.550    -25.328     20.778
070 123   1.000    -22.489     23.489
070 124   3.830    -21.506     25.336
070 125   8.800    -18.679     27.479
070 126  11.460    -17.236     28.696
070 127  18.580    -12.269     30.849
070 128  22.680     -7.645     30.325
070 129  30.360     -0.044     30.404
070 130  34.750      3.943     30.807
070 131  41.870     12.447     29.423
070 132  46.750     16.227     30.523
070 133  53.460     24.926     28.534
070 134  58.770     28.399     30.371
070 135  65.160     35.698     29.462
070 136  70.290     38.818     31.472
070 137  77.380     45.265     32.115
070 138  82.310     48.560     33.750
070 139  88.610     54.467     34.143
070 140  94.230     58.019     36.211
070 141 100.820     63.946     36.874
070 142 106.660     68.285     38.375
070 143 113.380     75.123     38.257
070 144 119.540     79.715     39.825
070 145 126.850     87.586     39.264
070 146 132.770     91.450     41.320
070 147 140.210    100.815     39.395
070 148 146.120    104.681     41.439
070 149 153.570    115.010     38.560
070 150 159.770    119.659     40.111
070 151 167.550    129.924     37.626
070 152 173.710    135.062     38.648
070 153 181.290    144.770     36.520
070 154 188.120    150.323     37.797
070 155 195.210    160.067     35.143
070 156 202.950    165.644     37.306
070 157 211.120    175.223     35.897
070 158 218.210    180.820     37.390
070 159 226.380    189.922     36.458
070 160 233.620    195.820     37.800
070 161 241.800    204.702     37.098
070 162 249.610    211.033     38.577
070 163 257.840    219.907     37.933
070 164 265.730    226.376     39.354
071 077 -15.810    -18.382      2.572
071 078 -21.300    -22.857      1.557
071 079 -24.540    -30.060      5.520
071 080 -30.260    -34.334      4.074
071 081 -33.420    -40.557      7.137
071 082 -38.220    -44.955      6.735
071 083 -39.340    -47.337      7.997
071 084 -42.730    -48.082      5.352
071 085 -43.300    -50.815      7.515
071 086 -46.900    -50.965      4.065
071 087 -47.230    -53.526      6.296
071 088 -50.110    -53.678      3.568
071 089 -50.460    -55.543      5.083
071 090 -52.870    -55.914      3.044
071 091 -52.940    -56.858      3.918
071 092 -55.040    -57.417      2.377
071 093 -55.060    -57.247      2.187
071 094 -56.940    -57.966      1.026
071 095 -56.580    -57.019      0.439
071 096 -58.010    -57.842     -0.168
071 097 -57.210    -56.382     -0.828
071 098 -58.360    -57.304     -1.056
071 099 -57.530    -56.239     -1.291
071 100 -58.200    -56.148     -2.052
071 101 -56.510    -56.335     -0.175
071 102 -56.990    -55.460     -1.530
071 103 -55.440    -56.242      0.802
071 104 -55.150    -55.152      0.002
071 105 -53.180    -55.864      2.684
071 106 -52.670    -54.231      1.561
071 107 -50.080    -55.240      5.160
071 108 -49.200    -52.927      3.727
071 109 -46.470    -54.151      7.681
071 110 -44.970    -50.575      5.605
071 111 -42.060    -51.045      8.985
071 112 -39.950    -46.911      6.961
071 113 -36.430    -47.845     11.415
071 114 -34.310    -43.318      9.008
071 115 -29.160    -44.692     15.532
071 116 -27.290    -40.002     12.712
071 117 -23.450    -40.553     17.103
071 118 -21.360    -36.501     15.141
071 119 -17.160    -35.749     18.589
071 120 -14.810    -32.668     17.858
071 121 -10.500    -31.149     20.649
071 122  -7.970    -28.259     20.289
071 123  -3.330    -26.452     23.122
071 124  -0.190    -24.220     24.030
071 125   4.540    -21.877     26.417
071 126   7.030    -20.203     27.233
071 127  13.950    -15.339     29.289
071 128  17.840     -9.842     27.682
071 129  24.680     -5.070     29.750
071 130  29.480      0.793     28.687
071 131  36.460      6.052     30.408
071 132  41.040     12.316     28.724
071 133  47.720     18.475     29.245
071 134  52.530     25.493     27.037
071 135  59.040     31.379     27.661
071 136  63.960     35.835     28.125
071 137  70.470     41.366     29.104
071 138  75.200     43.503     31.697
071 139  82.140     50.715     31.425
071 140  87.290     52.973     34.317
071 141  93.900     61.386     32.514
071 142  99.390     63.000     36.390
071 143 105.700     72.229     33.471
071 144 111.680     75.131     36.549
071 145 118.870     84.291     34.579
071 146 124.470     87.152     37.318
071 147 131.810     96.727     35.083
071 148 137.650     99.214     38.436
071 149 144.650    109.571     35.079
071 150 150.850    112.862     37.988
071 151 158.460    123.506     34.954
071 152 164.630    126.951     37.679
071 153 172.000    137.347     34.653
071 154 178.630    141.392     37.238
071 155 185.140    151.462     33.678
071 156 192.840    155.973     36.867
071 157 200.780    165.847     34.933
071 158 207.560    170.939     36.621
071 159 215.850    180.574     35.276
071 160 222.660    186.362     36.298
071 161 230.790    195.727     35.063
071 162 238.320    201.819     36.501
071 163 246.730    210.618     36.112
071 164 253.920    217.127     36.793
071 165 262.790    225.653     37.137
071 166 270.770    232.630     38.140
071 167 279.440    240.876     38.564
071 168 287.640    248.226     39.414
071 169 296.290    256.135     40.155
071 170 305.200    263.608     41.592
071 171 313.730    271.581     42.149
072 078 -14.830    -17.008      2.178
072 079 -17.350    -24.825      7.475
072 080 -23.970    -29.082      5.112
072 081 -27.750    -36.154      8.404
072 082 -33.120    -39.957      6.837
072 083 -33.850    -43.422      9.572
072 084 -37.720    -43.832      6.112
072 085 -38.620    -46.764      8.144
072 086 -42.140    -47.267      5.127
072 087 -42.770    -49.333      6.563
072 088 -45.820    -50.232      4.412
072 089 -46.240    -51.249      5.009
072 090 -49.020    -52.728      3.708
072 091 -49.380    -52.863      3.483
072 092 -51.760    -54.718      2.958
072 093 -51.950    -54.100      2.150
072 094 -54.010    -55.800      1.790
072 095 -53.940    -54.962      1.022
072 096 -55.630    -56.369      0.739
072 097 -55.160    -55.361      0.201
072 098 -56.460    -56.610      0.150
072 099 -55.860    -56.032      0.172
072 100 -56.690    -56.362     -0.328
072 101 -55.440    -56.588      1.148
072 102 -56.200    -56.367      0.167
072 103 -54.810    -56.549      1.739
072 104 -54.850    -56.334      1.484
072 105 -53.150    -56.386      3.236
072 106 -53.060    -55.336      2.276
072 107 -50.500    -56.397      5.897
072 108 -50.370    -54.507      4.137
072 109 -47.750    -55.646      7.896
072 110 -46.600    -52.563      5.963
072 111 -43.650    -53.227      9.577
072 112 -42.220    -49.063      6.843
072 113 -38.660    -50.055     11.395
072 114 -36.920    -45.761      8.841
072 115 -32.300    -47.089     14.789
072 116 -30.570    -42.390     11.820
072 117 -27.130    -43.700     16.570
072 118 -25.000    -39.285     14.285
072 119 -21.100    -39.513     18.413
072 120 -19.160    -36.496     17.336
072 121 -15.060    -34.840     19.780
072 122 -12.580    -33.223     20.643
072 123  -7.930    -30.248     22.318
072 124  -5.300    -29.359     24.059
072 125  -0.830    -26.510     25.680
072 126   1.470    -25.337     26.807
072 127   8.200    -20.066     28.266
072 128  11.850    -16.342     28.192
072 129  18.800    -11.510     30.310
072 130  23.170     -7.011     30.181
072 131  29.930     -1.353     31.283
072 132  34.420      3.367     31.053
072 133  40.680      9.535     31.145
072 134  45.530     13.872     31.658
072 135  52.090     22.279     29.811
072 136  56.530     26.120     30.410
072 137  62.870     34.609     28.261
072 138  67.590     36.313     31.277
072 139  74.060     44.277     29.783
072 140  79.040     46.451     32.589
072 141  85.560     54.157     31.403
072 142  90.690     56.644     34.046
072 143  96.900     63.379     33.521
072 144 102.930     66.971     35.959
072 145 109.890     74.067     35.823
072 146 115.230     77.672     37.558
072 147 122.200     86.020     36.180
072 148 127.830     89.291     38.539
072 149 134.860     98.491     36.369
072 150 140.760    102.192     38.568
072 151 148.250    111.143     37.107
072 152 154.110    116.039     38.071
072 153 160.840    124.195     36.645
072 154 167.710    129.693     38.017
072 155 175.130    137.381     37.749
072 156 181.800    143.491     38.309
072 157 189.360    151.068     38.292
072 158 196.190    157.570     38.620
072 159 204.090    165.333     38.757
072 160 210.680    172.195     38.485
072 161 218.960    179.795     39.165
072 162 226.060    187.032     39.028
072 163 234.020    194.558     39.462
072 164 241.470    201.774     39.696
072 165 250.490    209.406     41.084
072 166 257.420    216.718     40.702
072 167 266.080    224.689     41.391
072 168 274.030    232.239     41.791
072 169 282.510    240.024     42.486
072 170 291.790    247.691     44.099
072 171 300.150    255.402     44.748
072 172 307.830    263.201     44.629
073 079  -8.300    -17.189      8.889
073 080 -15.020    -21.161      6.141
073 081 -16.120    -27.984     11.864
073 082 -24.570    -32.754      8.184
073 083 -25.840    -35.534      9.694
073 084 -29.980    -36.866      6.886
073 085 -30.980    -40.027      9.047
073 086 -34.530    -40.804      6.274
073 087 -35.780    -43.753      7.973
073 088 -38.940    -44.460      5.520
073 089 -39.870    -46.777      6.907
073 090 -42.830    -47.374      4.544
073 091 -43.390    -49.004      5.614
073 092 -46.010    -49.640      3.630
073 093 -46.540    -50.367      3.827
073 094 -48.810    -51.044      2.234
073 095 -48.800    -51.408      2.608
073 096 -50.950    -51.773      0.823
073 097 -50.560    -51.821      1.261
073 098 -52.290    -52.047     -0.243
073 099 -51.710    -52.374      0.664
073 100 -52.960    -51.686     -1.274
073 101 -51.960    -52.831      0.871
073 102 -53.020    -51.596     -1.424
073 103 -51.750    -53.188      1.438
073 104 -52.150    -51.563     -0.587
073 105 -50.790    -53.924      3.134
073 106 -50.860    -53.036      2.176
073 107 -48.730    -55.207      6.477
073 108 -48.710    -54.224      5.514
073 109 -46.590    -55.801      9.211
073 110 -45.670    -54.393      8.723
073 111 -42.980    -54.656     11.676
073 112 -41.700    -51.765     10.065
073 113 -38.560    -52.017     13.457
073 114 -37.050    -48.478     11.428
073 115 -33.850    -49.442     15.592
073 116 -31.330    -45.065     13.735
073 117 -28.100    -46.799     18.699
073 118 -26.290    -41.964     15.674
073 119 -22.810    -43.680     20.870
073 120 -21.030    -39.001     17.971
073 121 -17.240    -39.784     22.544
073 122 -14.940    -35.547     20.607
073 123 -10.970    -36.084     25.114
073 124  -8.620    -32.295     23.675
073 125  -4.200    -31.477     27.277
073 126  -2.070    -28.640     26.570
073 127   4.460    -24.527     28.987
073 128   8.150    -19.837     27.987
073 129  14.580    -15.101     29.681
073 130  18.900     -9.662     28.562
073 131  25.310     -5.705     31.015
073 132  30.040      0.359     29.681
073 133  36.230      3.594     32.636
073 134  40.800     10.717     30.083
073 135  47.240     14.323     32.917
073 136  51.510     22.502     29.008
073 137  57.380     27.144     30.236
073 138  62.060     34.049     28.011
073 139  67.950     38.951     28.999
073 140  72.990     43.427     29.563
073 141  79.340     49.979     29.361
073 142  84.010     51.932     32.078
073 143  90.290     60.445     29.845
073 144  95.860     61.783     34.077
073 145 102.440     71.200     31.240
073 146 107.810     73.604     34.206
073 147 114.660     82.785     31.875
073 148 120.110     85.315     34.795
073 149 126.700     94.978     31.722
073 150 132.840     97.131     35.709
073 151 139.780    106.481     33.299
073 152 145.340    109.762     35.578
073 153 152.740    119.063     33.677
073 154 159.110    123.027     36.083
073 155 166.710    132.157     34.553
073 156 172.940    136.639     36.301
073 157 180.320    145.562     34.758
073 158 186.590    150.397     36.193
073 159 194.760    159.103     35.657
073 160 200.940    164.295     36.645
073 161 208.550    172.744     35.806
073 162 215.640    178.282     37.358
073 163 223.470    186.633     36.837
073 164 230.640    192.735     37.905
073 165 238.660    200.825     37.835
073 166 246.260    207.816     38.444
073 167 254.640    215.857     38.783
073 168 262.510    223.169     39.341
073 169 270.860    231.111     39.749
073 170 280.280    238.529     41.751
073 171 288.100    246.541     41.559
073 172 296.020    254.214     41.806
073 173 303.790    262.120     41.670
073 174 312.220    270.089     42.131
073 175 320.640    277.900     42.740
073 176 328.630    286.142     42.488
073 177 337.670    293.695     43.975
074 080  -8.040    -16.863      8.823
074 081  -9.720    -24.350     14.630
074 082 -18.060    -28.311     10.251
074 083 -19.630    -32.355     12.725
074 084 -24.250    -33.712      9.462
074 085 -25.300    -36.703     11.403
074 086 -29.420    -38.118      8.698
074 087 -30.490    -40.351      9.861
074 088 -33.950    -41.823      7.873
074 089 -34.950    -43.297      8.347
074 090 -38.040    -45.003      6.963
074 091 -38.780    -45.481      6.701
074 092 -41.630    -47.480      5.850
074 093 -42.110    -47.624      5.514
074 094 -44.910    -49.258      4.348
074 095 -45.090    -49.287      4.197
074 096 -47.430    -50.303      2.873
074 097 -47.050    -50.543      3.493
074 098 -49.330    -50.932      1.602
074 099 -49.200    -51.950      2.750
074 100 -50.580    -51.518      0.938
074 101 -49.730    -53.059      3.329
074 102 -51.040    -51.994      0.954
074 103 -50.120    -53.526      3.406
074 104 -50.850    -52.266      1.416
074 105 -49.680    -54.564      4.884
074 106 -50.110    -54.227      4.117
074 107 -48.170    -56.119      7.949
074 108 -48.400    -55.383      6.983
074 109 -46.530    -56.756     10.226
074 110 -45.980    -55.342      9.362
074 111 -43.680    -56.122     12.442
074 112 -42.740    -53.675     10.935
074 113 -39.860    -53.213     13.353
074 114 -38.680    -50.769     12.089
074 115 -35.620    -51.193     15.573
074 116 -34.000    -47.985     13.985
074 117 -30.870    -49.252     18.382
074 118 -29.260    -45.147     15.887
074 119 -25.880    -46.783     20.903
074 120 -24.550    -42.439     17.889
074 121 -20.790    -42.928     22.138
074 122 -19.110    -39.576     20.466
074 123 -14.820    -38.666     23.846
074 124 -12.690    -36.225     23.535
074 125  -8.690    -34.460     25.770
074 126  -6.740    -32.830     26.090
074 127  -0.400    -28.666     28.266
074 128   2.840    -24.930     27.770
074 129   9.220    -19.417     28.637
074 130  13.320    -16.385     29.705
074 131  19.490    -10.323     29.813
074 132  23.780     -6.438     30.218
074 133  29.750     -2.017     31.767
074 134  34.330      2.570     31.760
074 135  40.140      8.012     32.128
074 136  44.700     12.796     31.904
074 137  50.940     20.355     30.585
074 138  55.190     24.544     30.646
074 139  61.100     32.054     29.046
074 140  65.950     35.185     30.765
074 141  72.250     43.552     28.698
074 142  76.780     45.130     31.650
074 143  82.780     53.347     29.433
074 144  88.080     55.505     32.575
074 145  94.590     62.760     31.830
074 146  99.720     65.115     34.605
074 147 106.370     72.242     34.128
074 148 111.670     75.877     35.793
074 149 117.750     83.500     34.250
074 150 123.940     87.104     36.836
074 151 130.610     95.832     34.778
074 152 136.530     99.300     37.230
074 153 143.560    107.225     36.335
074 154 149.560    111.455     38.105
074 155 156.620    118.961     37.659
074 156 163.040    124.399     38.641
074 157 170.310    131.298     39.012
074 158 176.420    137.326     39.094
074 159 184.520    144.534     39.986
074 160 190.430    150.433     39.997
074 161 198.160    157.865     40.295
074 162 204.720    163.870     40.850
074 163 212.290    171.752     40.538
074 164 219.410    178.109     41.301
074 165 227.070    186.353     40.717
074 166 234.430    192.667     41.763
074 167 242.620    200.909     41.711
074 168 250.180    206.993     43.187
074 169 258.300    215.383     42.917
074 170 267.310    221.725     45.585
074 171 274.400    230.174     44.226
074 172 282.890    236.955     45.935
074 173 291.060    245.318     45.742
074 174 298.690    252.215     46.475
074 175 307.720    260.765     46.955
074 176 314.750    267.686     47.064
075 081  -0.660    -17.051     16.391
075 082  -8.190    -21.526     13.336
075 083  -9.360    -25.562     16.202
075 084 -15.390    -26.418     11.028
075 085 -16.740    -30.022     13.282
075 086 -21.030    -30.969      9.939
075 087 -22.300    -34.146     11.846
075 088 -26.040    -35.477      9.437
075 089 -27.320    -37.884     10.564
075 090 -30.650    -39.420      8.770
075 091 -31.690    -40.863      9.173
075 092 -34.700    -42.308      7.608
075 093 -35.680    -43.392      7.712
075 094 -38.330    -44.518      6.188
075 095 -38.980    -45.314      6.334
075 096 -41.490    -46.039      4.549
075 097 -41.620    -46.664      5.044
075 098 -44.030    -47.005      2.975
075 099 -44.200    -48.212      4.012
075 100 -45.690    -47.335      1.645
075 101 -45.590    -49.427      3.837
075 102 -46.870    -47.848      0.978
075 103 -45.990    -49.656      3.666
075 104 -47.230    -47.598      0.368
075 105 -46.310    -51.126      4.816
075 106 -46.880    -50.872      3.992
075 107 -45.400    -53.897      8.497
075 108 -45.920    -53.439      7.519
075 109 -44.310    -55.794     11.484
075 110 -44.160    -55.579     11.419
075 111 -42.020    -56.288     14.268
075 112 -41.460    -56.100     14.640
075 113 -38.920    -55.177     16.257
075 114 -37.990    -53.232     15.242
075 115 -35.230    -53.295     18.065
075 116 -34.010    -50.256     16.246
075 117 -31.220    -51.289     20.069
075 118 -29.930    -47.033     17.103
075 119 -26.600    -49.001     22.401
075 120 -25.470    -44.309     18.839
075 121 -22.290    -46.915     24.625
075 122 -20.740    -41.406     20.666
075 123 -17.120    -43.680     26.560
075 124 -14.920    -38.747     23.827
075 125 -11.070    -40.210     29.140
075 126  -9.310    -36.097     26.787
075 127  -3.180    -34.382     31.202
075 128   0.200    -28.559     28.759
075 129   6.450    -25.359     31.809
075 130  10.090    -19.743     29.833
075 131  16.060    -15.506     31.566
075 132  20.160     -9.959     30.119
075 133  26.340     -6.529     32.869
075 134  30.260     -0.400     30.660
075 135  35.940      2.014     33.926
075 136  40.280      8.876     31.404
075 137  46.520     12.901     33.619
075 138  50.590     20.517     30.073
075 139  56.470     24.838     31.632
075 140  60.830     32.357     28.473
075 141  67.090     36.476     30.614
075 142  71.480     42.869     28.611
075 143  77.120     48.541     28.579
075 144  82.040     52.552     29.488
075 145  88.750     60.001     28.749
