Z  N   AME2020   Prediction   Difference
076 091 -26.316    -25.326     -0.990
076 092 -29.423    -28.645     -0.778
076 093 -30.676    -30.042     -0.635
076 094 -33.495    -33.131     -0.364
076 095 -34.555    -33.787     -0.768
076 096 -37.024    -36.450     -0.574
076 097 -37.219    -37.416      0.197
076 098 -39.757    -40.393      0.635
076 099 -40.365    -41.660      1.295
076 100 -42.044    -43.615      1.572
076 101 -42.080    -44.176      2.097
076 102 -43.602    -44.888      1.287
076 103 -43.389    -44.468      1.078
076 104 -44.434    -44.910      0.477
076 105 -43.748    -44.754      1.006
076 106 -44.595    -45.052      0.457
076 107 -43.193    -44.088      0.895
076 108 -43.663    -44.194      0.531
076 109 -42.350    -43.270      0.920
076 110 -42.209    -43.223      1.014
076 111 -40.447    -41.456      1.009
076 112 -39.925    -40.668      0.744
076 113 -38.088    -38.919      0.831
076 114 -37.292    -38.076      0.784
076 115 -35.110    -36.245      1.135
076 116 -34.341    -35.143      0.802
076 117 -31.900    -32.687      0.788
076 118 -31.124    -31.353      0.229
076 119 -28.525    -28.857      0.332
076 120 -27.433    -27.464      0.031
076 121 -24.624    -24.651      0.027
076 122 -23.159    -22.968     -0.191
076 123 -19.737    -19.533     -0.204
076 124 -17.811    -17.942      0.131
076 125 -15.080    -14.341     -0.739
076 126 -12.741    -12.714     -0.027
076 127  -7.486     -8.185      0.699
076 128  -4.137     -4.003     -0.134
076 129   1.929      2.032     -0.102
076 130   5.515      6.641     -1.126
076 131  11.013     11.929     -0.915
076 132  15.325     15.789     -0.464
076 133  20.730     20.744     -0.014
076 134  25.091     25.222     -0.132
076 135  30.748     30.631      0.117
076 136  35.013     35.640     -0.627
076 137  40.613     41.856     -1.243
076 138  44.835     45.521     -0.686
076 139  50.395     50.270      0.124
076 140  55.066     54.635      0.431
076 141  60.811     60.339      0.472
076 142  65.476     65.386      0.089
076 143  70.986     71.153     -0.166
076 144  76.262     76.264     -0.002
076 145  82.048     82.061     -0.012
076 146  87.143     87.287     -0.145
076 147  93.066     93.142     -0.075
076 148  98.458     98.359      0.099
076 149 104.557    104.387      0.170
076 150 109.703    109.709     -0.005
076 151 116.232    115.857      0.375
076 152 121.483    121.508     -0.025
076 153 127.689    128.051     -0.362
076 154 133.668    133.802     -0.134
076 155 140.126    140.483     -0.357
076 156 146.098    146.229     -0.130
076 157 152.619    152.945     -0.326
076 158 159.238    158.788      0.449
076 159 166.229    165.767      0.462
076 160 172.408    171.834      0.574
076 161 179.468    179.214      0.254
076 162 186.187    185.706      0.481
076 163 193.289    193.500     -0.211
076 164 200.249    200.227      0.021
076 165 207.528    208.205     -0.677
076 166 214.497    214.919     -0.422
076 167 221.914    222.823     -0.909
076 168 229.280    229.690     -0.410
076 169 236.802    237.663     -0.861
076 170 244.495    244.597     -0.102
076 171 251.745    252.407     -0.662
076 172 259.757    259.226      0.531
076 173 267.586    266.938      0.648
076 174 274.828    273.874      0.954
077 093 -23.654    -24.747      1.093
077 094 -26.666    -27.746      1.080
077 095 -27.871    -28.824      0.953
077 096 -30.630    -31.425      0.795
077 097 -31.095    -32.471      1.375
077 098 -33.665    -35.069      1.404
077 099 -34.802    -35.982      1.179
077 100 -36.722    -37.589      0.867
077 101 -36.990    -37.904      0.913
077 102 -38.767    -39.043      0.277
077 103 -38.840    -39.051      0.212
077 104 -40.037    -39.900     -0.137
077 105 -39.522    -39.463     -0.059
077 106 -40.477    -40.396     -0.081
077 107 -39.356    -39.689      0.332
077 108 -40.031    -39.608     -0.423
077 109 -38.979    -38.949     -0.029
077 110 -38.837    -38.822     -0.015
077 111 -37.507    -38.168      0.661
077 112 -37.349    -37.985      0.636
077 113 -35.848    -37.572      1.725
077 114 -35.583    -37.188      1.605
077 115 -34.013    -35.569      1.556
077 116 -33.437    -35.010      1.573
077 117 -31.524    -32.808      1.283
077 118 -30.630    -31.513      0.883
077 119 -28.447    -29.000      0.554
077 120 -27.754    -27.624     -0.130
077 121 -25.132    -24.953     -0.179
077 122 -23.912    -23.637     -0.275
077 123 -20.789    -20.569     -0.221
077 124 -19.284    -18.802     -0.482
077 125 -16.722    -15.489     -1.233
077 126 -14.696    -13.579     -1.118
077 127  -9.756     -9.410     -0.346
077 128  -6.405     -6.647      0.242
077 129  -0.794     -1.733      0.939
077 130   2.765      3.177     -0.412
077 131   7.984      8.840     -0.857
077 132  12.227     13.332     -1.105
077 133  17.348     17.633     -0.284
077 134  21.765     21.495      0.270
077 135  27.157     26.506      0.650
077 136  31.240     31.725     -0.485
077 137  36.596     37.494     -0.898
077 138  41.102     42.770     -1.668
077 139  46.217     47.219     -1.002
077 140  50.906     51.859     -0.953
077 141  56.416     56.402      0.014
077 142  60.912     61.352     -0.440
077 143  66.298     66.202      0.097
077 144  71.229     71.528     -0.298
077 145  76.767     76.938     -0.172
077 146  81.885     82.275     -0.390
077 147  87.698     87.749     -0.052
077 148  92.775     93.169     -0.393
077 149  98.922     98.744      0.178
077 150 103.670    104.167     -0.497
077 151 110.028    109.795      0.233
077 152 115.099    115.499     -0.400
077 153 120.969    121.234     -0.266
077 154 126.672    127.064     -0.393
077 155 133.145    133.392     -0.247
077 156 139.017    139.357     -0.340
077 157 145.382    145.779     -0.397
077 158 151.472    151.669     -0.197
077 159 158.354    158.187      0.167
077 160 164.710    164.132      0.578
077 161 171.579    171.178      0.402
077 162 178.139    177.672      0.467
077 163 185.359    184.973      0.386
077 164 191.871    191.456      0.415
077 165 199.272    198.798      0.474
077 166 206.029    205.476      0.554
077 167 213.118    213.047      0.071
077 168 220.152    219.811      0.341
077 169 227.602    227.692     -0.090
077 170 235.142    234.406      0.735
077 171 242.314    242.196      0.118
077 172 249.428    248.877      0.551
077 173 256.816    256.647      0.169
077 174 264.155    263.429      0.726
077 175 271.800    271.228      0.572
077 176 279.066    278.069      0.996
078 087  -1.067     -5.319      4.252
078 088  -5.082     -8.074      2.992
078 089  -7.095     -8.525      1.429
078 090 -10.820    -11.291      0.471
078 091 -12.588    -12.155     -0.433
078 092 -16.072    -15.294     -0.778
078 093 -17.625    -16.331     -1.293
078 094 -20.871    -19.814     -1.056
078 095 -22.309    -21.010     -1.300
078 096 -25.337    -24.249     -1.088
078 097 -26.136    -24.744     -1.391
078 098 -29.125    -27.618     -1.507
078 099 -30.135    -28.803     -1.333
078 100 -32.194    -31.954     -0.240
078 101 -32.735    -32.966      0.231
078 102 -34.695    -34.713      0.018
078 103 -34.932    -35.230      0.298
078 104 -36.387    -36.887      0.500
078 105 -36.240    -36.836      0.596
078 106 -37.482    -37.480     -0.001
078 107 -36.496    -36.996      0.500
078 108 -37.640    -37.603     -0.037
078 109 -36.175    -36.684      0.509
078 110 -36.974    -36.853     -0.121
078 111 -35.910    -36.112      0.202
078 112 -36.128    -36.242      0.114
078 113 -35.127    -35.357      0.230
078 114 -35.123    -34.973     -0.150
078 115 -33.955    -33.645     -0.311
078 116 -33.671    -32.774     -0.897
078 117 -32.093    -31.368     -0.724
078 118 -31.676    -30.690     -0.986
078 119 -29.629    -28.975     -0.653
078 120 -29.059    -28.388     -0.671
078 121 -26.687    -26.060     -0.627
078 122 -25.781    -25.124     -0.656
078 123 -23.021    -22.593     -0.428
078 124 -21.702    -20.905     -0.796
078 125 -19.350    -17.760     -1.590
078 126 -17.520    -16.130     -1.390
078 127 -12.763    -12.028     -0.735
078 128  -9.678     -9.539     -0.139
078 129  -4.149     -5.350      1.201
078 130  -0.892     -1.337      0.445
078 131   4.203      4.152      0.051
078 132   8.256      8.708     -0.453
078 133  13.203     14.341     -1.138
078 134  17.551     18.144     -0.592
078 135  22.631     22.555      0.076
078 136  26.804     26.651      0.153
078 137  32.109     33.077     -0.968
078 138  36.259     37.367     -1.108
078 139  41.408     42.163     -0.755
078 140  45.822     46.371     -0.550
078 141  51.054     51.210     -0.156
078 142  55.535     55.527      0.008
078 143  60.592     60.789     -0.197
078 144  65.466     65.461      0.005
078 145  71.023     70.813      0.210
078 146  75.688     75.833     -0.145
078 147  81.269     81.589     -0.320
078 148  86.187     86.696     -0.509
078 149  92.047     92.468     -0.421
078 150  96.819     97.691     -0.873
078 151 103.069    103.564     -0.494
078 152 107.991    108.762     -0.771
078 153 113.916    114.736     -0.820
078 154 119.357    120.000     -0.642
078 155 125.514    125.973     -0.459
078 156 131.241    131.303     -0.062
078 157 137.618    137.431      0.187
078 158 143.569    143.073      0.496
078 159 150.112    149.979      0.132
078 160 156.258    155.897      0.361
078 161 162.921    162.927     -0.006
078 162 169.447    168.856      0.592
078 163 175.895    175.959     -0.064
078 164 182.700    182.187      0.513
078 165 189.716    189.651      0.065
078 166 196.519    195.921      0.597
078 167 203.364    203.480     -0.116
078 168 210.392    209.864      0.528
078 169 217.719    217.030      0.688
078 170 224.174    223.777      0.397
078 171 231.370    231.276      0.094
078 172 238.151    237.957      0.194
078 173 245.518    245.551     -0.033
078 174 252.454    252.386      0.068
078 175 259.938    259.949     -0.011
078 176 266.986    266.856      0.130
078 177 274.905    274.501      0.404
078 178 281.695    281.457      0.238
079 097 -19.376    -19.920      0.544
079 098 -22.310    -22.423      0.113
079 099 -23.733    -23.366     -0.367
079 100 -25.942    -25.686     -0.256
079 101 -26.756    -27.080      0.324
079 102 -28.822    -28.200     -0.622
079 103 -29.316    -29.361      0.045
079 104 -30.980    -30.476     -0.503
079 105 -30.937    -31.128      0.191
079 106 -32.366    -31.719     -0.647
079 107 -31.558    -32.353      0.795
079 108 -32.822    -33.116      0.294
079 109 -31.911    -32.497      0.586
079 110 -33.035    -33.261      0.226
079 111 -32.215    -32.670      0.455
079 112 -32.986    -32.947     -0.040
079 113 -32.156    -31.917     -0.239
079 114 -32.503    -31.929     -0.574
079 115 -31.570    -30.888     -0.682
079 116 -31.681    -30.897     -0.785
079 117 -30.328    -29.835     -0.493
079 118 -30.085    -29.706     -0.379
079 119 -28.312    -27.944     -0.368
079 120 -27.946    -27.025     -0.920
079 121 -25.867    -25.063     -0.804
079 122 -25.214    -23.793     -1.422
079 123 -22.780    -21.762     -1.018
079 124 -22.219    -20.316     -1.903
079 125 -19.922    -18.240     -1.682
079 126 -18.392    -16.488     -1.904
079 127 -13.784    -13.040     -0.744
079 128 -10.831    -10.349     -0.483
079 129  -5.943     -6.392      0.449
079 130  -2.807     -3.634      0.828
079 131   2.323      0.835      1.488
079 132   6.018      5.581      0.437
079 133  10.993     10.989      0.003
079 134  14.901     15.807     -0.905
079 135  19.913     19.856      0.058
079 136  23.925     25.145     -1.220
079 137  29.154     30.515     -1.360
079 138  33.352     35.018     -1.666
079 139  38.400     39.402     -1.002
079 140  42.685     43.933     -1.247
079 141  47.524     48.385     -0.861
079 142  51.832     52.869     -1.037
079 143  56.906     57.444     -0.538
079 144  61.390     62.338     -0.949
079 145  66.934     67.066     -0.131
079 146  71.343     71.989     -0.646
079 147  76.780     76.769      0.011
079 148  81.513     82.074     -0.561
079 149  87.057     87.439     -0.382
079 150  91.872     92.839     -0.967
079 151  97.719     98.261     -0.542
079 152 102.517    103.687     -1.170
079 153 108.331    109.165     -0.834
079 154 113.560    114.732     -1.172
079 155 119.594    120.324     -0.730
079 156 125.343    125.818     -0.475
079 157 131.500    131.493      0.007
079 158 137.163    137.011      0.152
079 159 143.798    143.252      0.546
079 160 149.526    149.151      0.375
079 161 156.151    155.784      0.366
079 162 162.319    161.807      0.512
079 163 168.825    168.634      0.190
079 164 175.161    174.755      0.405
079 165 182.217    181.652      0.565
079 166 188.588    188.074      0.515
079 167 195.213    195.268     -0.055
079 168 201.710    201.537      0.173
079 169 208.612    208.623     -0.011
079 170 215.244    214.892      0.352
079 171 222.390    221.990      0.400
079 172 228.975    228.453      0.521
079 173 235.787    235.532      0.256
079 174 242.611    242.025      0.586
079 175 250.223    249.672      0.551
079 176 256.763    256.422      0.341
079 177 264.301    264.149      0.152
079 178 271.331    271.063      0.269
079 179 279.013    278.818      0.195
079 180 286.097    285.546      0.551
079 181 293.946    293.818      0.128
079 182 301.089    300.693      0.396
079 183 309.026    309.196     -0.170
079 184 315.586    316.208     -0.622
080 092  -0.875     -2.185      1.310
080 093  -2.855     -2.852     -0.003
080 094  -6.487     -5.876     -0.611
080 095  -8.161     -6.905     -1.256
080 096 -11.580    -10.004     -1.576
080 097 -13.083    -11.099     -1.984
080 098 -16.339    -14.338     -2.001
080 099 -17.979    -15.822     -2.157
080 100 -20.465    -19.497     -0.968
080 101 -21.137    -20.648     -0.489
080 102 -23.778    -24.155      0.378
080 103 -24.547    -24.924      0.378
080 104 -26.517    -26.816      0.300
080 105 -26.833    -26.778     -0.055
080 106 -28.350    -27.938     -0.412
080 107 -27.882    -28.200      0.318
080 108 -29.609    -29.684      0.076
080 109 -29.386    -29.998      0.612
080 110 -30.282    -31.457      1.176
080 111 -29.831    -31.356      1.525
080 112 -30.815    -32.000      1.185
080 113 -30.218    -31.716      1.499
080 114 -31.102    -31.616      0.513
080 115 -30.437    -30.617      0.180
080 116 -30.645    -30.394     -0.250
080 117 -29.773    -29.531     -0.242
080 118 -29.906    -29.506     -0.400
080 119 -28.483    -28.437     -0.046
080 120 -28.333    -27.982     -0.351
080 121 -26.568    -26.424     -0.144
080 122 -26.173    -25.832     -0.341
080 123 -23.993    -23.631     -0.362
080 124 -23.659    -22.092     -1.567
080 125 -21.756    -19.189     -2.567
080 126 -20.455    -17.690     -2.765
080 127 -15.990    -14.657     -1.334
080 128 -13.470    -12.584     -0.886
080 129  -8.288     -8.728      0.439
080 130  -5.463     -6.615      1.151
080 131  -0.579     -2.687      2.108
080 132   3.006      1.128      1.878
080 133   7.518      6.520      0.998
080 134  11.489     11.248      0.240
080 135  16.551     16.357      0.194
080 136  20.228     20.702     -0.475
080 137  25.173     26.825     -1.652
080 138  29.355     30.094     -0.739
080 139  34.450     34.592     -0.143
080 140  38.588     38.721     -0.133
080 141  43.386     43.408     -0.022
080 142  47.500     47.558     -0.059
080 143  52.177     52.341     -0.164
080 144  56.538     56.571     -0.033
080 145  61.994     61.895      0.099
080 146  66.210     66.365     -0.155
080 147  71.588     71.453      0.135
080 148  75.916     76.032     -0.116
080 149  81.560     81.285      0.274
080 150  86.032     86.273     -0.241
080 151  91.918     91.995     -0.077
080 152  96.131     97.052     -0.921
080 153 102.024    102.884     -0.860
080 154 106.907    108.000     -1.092
080 155 112.817    113.906     -1.089
080 156 118.359    119.217     -0.857
080 157 124.236    125.380     -1.143
080 158 129.911    130.887     -0.976
080 159 136.501    137.123     -0.621
080 160 142.086    142.512     -0.426
080 161 148.288    148.932     -0.644
080 162 154.301    154.354     -0.052
080 163 160.826    161.077     -0.251
080 164 167.011    166.832      0.179
080 165 173.367    173.515     -0.148
080 166 179.525    179.379      0.146
080 167 186.056    185.906      0.151
080 168 192.358    191.778      0.580
080 169 198.927    198.823      0.104
080 170 205.081    205.138     -0.057
080 171 212.232    212.233     -0.001
080 172 218.399    218.551     -0.152
080 173 225.155    225.614     -0.459
080 174 231.729    232.041     -0.312
080 175 239.096    239.141     -0.046
080 176 245.830    245.687      0.144
080 177 252.899    253.021     -0.123
080 178 259.704    259.819     -0.114
080 179 267.319    267.368     -0.049
080 180 274.099    274.382     -0.283
080 181 282.012    281.866      0.146
080 182 288.750    288.864     -0.114
080 183 296.377    296.464     -0.086
080 184 302.983    303.481     -0.498
081 101 -13.847    -15.749      1.903
081 102 -16.726    -17.533      0.808
081 103 -17.777    -18.934      1.157
081 104 -19.872    -18.880     -0.991
081 105 -19.800    -20.429      0.629
081 106 -22.136    -20.956     -1.180
081 107 -22.098    -21.278     -0.820
081 108 -23.960    -22.537     -1.423
081 109 -23.822    -23.025     -0.796
081 110 -25.261    -24.755     -0.506
081 111 -25.133    -24.900     -0.234
081 112 -26.159    -26.816      0.656
081 113 -25.868    -26.342      0.475
081 114 -26.753    -27.404      0.652
081 115 -26.763    -25.833     -0.930
081 116 -27.287    -26.998     -0.289
081 117 -26.526    -25.708     -0.818
081 118 -27.286    -26.207     -1.079
081 119 -26.365    -24.901     -1.464
081 120 -26.582    -25.249     -1.332
081 121 -25.292    -23.959     -1.333
081 122 -25.241    -24.333     -0.908
081 123 -23.515    -22.468     -1.047
081 124 -23.232    -22.279     -0.952
081 125 -21.713    -19.625     -2.089
081 126 -20.548    -18.549     -1.998
081 127 -16.364    -13.941     -2.423
081 128 -13.508    -11.634     -1.874
081 129  -8.835     -8.648     -0.187
081 130  -6.530     -6.323     -0.207
081 131  -1.595     -2.877      1.282
081 132   1.411      1.467     -0.056
081 133   6.180      6.271     -0.091
081 134   9.714     13.062     -3.348
081 135  14.340     17.218     -2.878
081 136  18.267     21.322     -3.055
081 137  22.953     24.482     -1.529
081 138  26.897     27.898     -1.001
081 139  31.591     31.962     -0.370
081 140  35.906     36.359     -0.452
081 141  40.789     40.671      0.118
081 142  44.861     45.063     -0.202
081 143  49.449     49.532     -0.083
081 144  53.756     54.035     -0.279
081 145  58.794     58.534      0.260
081 146  62.647     63.431     -0.784
081 147  67.843     68.089     -0.246
081 148  72.234     72.955     -0.722
081 149  77.407     77.671     -0.265
081 150  81.905     82.573     -0.668
082 095   8.150      4.507      3.643
082 096   4.116      3.199      0.918
082 097   2.121      1.208      0.913
082 098  -1.573     -1.276     -0.297
082 099  -3.837     -3.357     -0.480
082 100  -6.703     -6.155     -0.547
082 101  -7.912     -7.832     -0.080
082 102 -11.056    -10.815     -0.241
082 103 -12.354    -12.884      0.530
082 104 -14.670    -14.210     -0.460
082 105 -15.367    -15.536      0.169
082 106 -17.387    -16.655     -0.732
082 107 -17.808    -17.811      0.003
082 108 -19.706    -18.897     -0.809
082 109 -19.647    -20.102      0.455
082 110 -21.436    -21.031     -0.405
082 111 -21.840    -22.257      0.417
082 112 -22.673    -23.371      0.697
082 113 -23.169    -24.527      1.358
082 114 -24.051    -25.987      1.936
082 115 -23.932    -26.105      2.173
082 116 -25.120    -26.217      1.098
082 117 -24.086    -25.307      1.221
082 118 -24.632    -25.609      0.977
082 119 -24.290    -24.883      0.593
082 120 -24.728    -25.086      0.358
082 121 -23.867    -24.450      0.583
082 122 -24.228    -24.443      0.215
082 123 -22.775    -23.534      0.759
082 124 -23.163    -22.974     -0.189
082 125 -21.857    -21.351     -0.506
082 126 -21.434    -20.719     -0.715
082 127 -16.768    -18.272      1.503
082 128 -14.836    -16.350      1.514
082 129 -10.376    -12.521      2.145
082 130  -7.665     -9.852      2.187
082 131  -3.309     -4.561      1.252
082 132  -0.048     -1.730      1.681
082 133   4.255      2.913      1.342
082 134   7.956      6.609      1.347
082 135  12.247     12.076      0.171
082 136  16.306     16.627     -0.321
082 137  20.061     21.403     -1.342
082 138  24.005     24.410     -0.404
082 139  28.842     28.346      0.495
082 140  32.546     31.911      0.635
082 141  37.046     36.415      0.630
082 142  41.174     40.472      0.702
082 143  45.582     45.033      0.550
082 144  49.546     49.130      0.416
082 145  54.366     53.730      0.637
082 146  58.411     58.030      0.381
082 147  63.405     63.094      0.310
082 148  67.626     67.508      0.118
082 149  72.639     72.518      0.120
082 150  76.969     76.970     -0.000
082 151  82.550     82.084      0.466
082 152  86.459     86.606     -0.147
082 153  91.733     91.905     -0.172
082 154  96.642     96.955     -0.313
082 155 102.188    102.920     -0.732
082 156 107.236    107.987     -0.751
082 157 112.675    113.855     -1.179
082 158 118.147    118.954     -0.807
082 159 124.426    124.880     -0.454
082 160 129.539    130.108     -0.569
082 161 135.388    136.082     -0.693
082 162 141.101    141.475     -0.374
082 163 147.289    147.468     -0.179
082 164 152.857    152.966     -0.109
082 165 159.009    159.104     -0.095
082 166 164.429    164.677     -0.248
082 167 170.831    170.699      0.133
082 168 176.577    176.521      0.056
082 169 183.173    182.813      0.359
082 170 189.251    188.664      0.587
082 171 195.155    195.016      0.139
082 172 201.674    201.051      0.623
082 173 207.846    207.585      0.261
082 174 214.285    213.916      0.368
082 175 220.696    220.587      0.108
082 176 227.110    226.867      0.243
082 177 233.597    233.827     -0.231
082 178 239.850    240.364     -0.514
082 179 246.899    247.269     -0.371
082 180 253.502    253.800     -0.298
082 181 260.476    260.883     -0.407
082 182 266.852    267.464     -0.612
082 183 274.327    274.919     -0.592
082 184 280.550    281.775     -1.225
083 104  -7.431    -10.529      3.098
083 105  -8.436     -9.503      1.067
083 106 -10.599    -10.677      0.077
083 107 -10.853    -11.035      0.182
083 108 -12.901    -12.654     -0.247
083 109 -13.236    -12.914     -0.322
083 110 -15.014    -14.745     -0.269
083 111 -15.277    -15.169     -0.108
083 112 -16.861    -17.093      0.232
083 113 -17.155    -17.871      0.716
083 114 -18.573    -19.701      1.128
083 115 -18.792    -20.651      1.860
083 116 -19.817    -22.324      2.508
083 117 -19.744    -21.701      1.958
083 118 -20.594    -22.159      1.564
083 119 -20.426    -21.701      1.275
083 120 -21.038    -21.996      0.958
083 121 -20.258    -21.500      1.241
083 122 -20.669    -21.793      1.124
083 123 -19.447    -20.972      1.525
083 124 -19.820    -20.953      1.133
083 125 -18.688    -19.432      0.744
083 126 -17.713    -18.807      1.094
083 127 -14.277    -15.485      1.207
083 128 -11.610    -12.390      0.780
083 129  -8.000     -8.049      0.049
083 130  -4.919     -5.639      0.720
083 131  -0.779     -2.331      1.552
083 132   1.265      0.749      0.516
083 133   5.344      4.370      0.974
083 134   8.583      7.640      0.943
083 135  12.761     11.947      0.815
083 136  16.373     16.345      0.028
083 137  20.537     20.323      0.214
083 138  24.439     23.687      0.752
083 139  28.558     26.713      1.845
083 140  31.637     30.399      1.239
083 141  35.794     34.529      1.265
083 142  39.245     38.868      0.377
083 143  43.623     43.199      0.424
083 144  47.426     47.590     -0.164
083 145  52.641     51.987      0.654
083 146  56.139     56.425     -0.286
083 147  60.806     60.828     -0.021
083 148  65.189     65.089      0.099
083 149  69.730     69.363      0.366
083 150  74.001     74.143     -0.142
083 151  79.518     78.809      0.708
083 152  83.011     83.646     -0.634
083 153  88.503     88.402      0.101
083 154  92.996     93.211     -0.215
083 155  98.232     98.494     -0.262
083 156 103.232    103.527     -0.295
083 157 108.899    108.879      0.020
083 158 113.685    114.038     -0.353
083 159 119.746    119.755     -0.009
083 160 124.976    124.952      0.025
083 161 130.525    130.898     -0.373
083 162 136.149    136.166     -0.017
083 163 141.608    142.133     -0.524
083 164 147.115    147.494     -0.378
083 165 153.224    153.393     -0.170
083 166 158.830    158.969     -0.139
083 167 164.454    165.027     -0.573
083 168 170.263    170.579     -0.316
083 169 176.441    176.624     -0.182
083 170 182.292    182.527     -0.235
083 171 188.985    188.882      0.103
083 172 194.690    194.736     -0.046
083 173 201.528    201.083      0.445
083 174 207.489    207.204      0.285
083 175 213.751    214.004     -0.253
083 176 219.966    220.287     -0.322
083 177 226.430    227.110     -0.680
083 178 232.540    233.445     -0.905
083 179 239.254    240.580     -1.327
083 180 245.379    246.841     -1.462
083 181 252.400    253.978     -1.578
083 182 259.079    260.521     -1.442
083 183 266.404    267.640     -1.236
083 184 272.524    274.108     -1.583
084 101   6.673      5.864      0.809
084 102   3.057      3.924     -0.867
084 103   1.450      1.870     -0.421
084 104  -1.226     -0.847     -0.379
084 105  -2.561     -1.888     -0.672
084 106  -4.891     -4.315     -0.577
084 107  -5.409     -5.151     -0.257
084 108  -7.746     -7.367     -0.379
084 109  -8.187     -7.924     -0.263
084 110 -10.372     -9.477     -0.895
084 111 -10.413    -10.114     -0.299
084 112 -12.443    -11.785     -0.658
084 113 -12.828    -12.064     -0.764
084 114 -14.335    -13.344     -0.991
084 115 -14.387    -13.944     -0.443
084 116 -16.069    -15.493     -0.576
084 117 -16.202    -16.308      0.107
084 118 -17.314    -17.523      0.209
084 119 -17.241    -17.730      0.489
084 120 -18.004    -17.829     -0.175
084 121 -17.271    -17.638      0.367
084 122 -17.888    -17.537     -0.350
084 123 -16.633    -17.241      0.609
084 124 -17.352    -16.802     -0.551
084 125 -15.953    -15.893     -0.060
084 126 -15.901    -14.893     -1.008
084 127 -11.624    -11.781      0.157
084 128 -10.764     -8.583     -2.181
084 129  -6.510     -5.390     -1.120
084 130  -4.661     -3.147     -1.514
084 131  -0.420      0.043     -0.464
084 132   1.928      2.990     -1.061
084 133   5.895      6.486     -0.591
084 134   8.365      9.520     -1.155
084 135  12.787     13.026     -0.239
084 136  15.756     16.358     -0.602
084 137  19.523     20.247     -0.724
084 138  22.571     23.505     -0.934
084 139  26.443     26.514     -0.071
084 140  29.721     29.378      0.343
084 141  33.725     32.367      1.358
084 142  36.945     36.061      0.884
084 143  41.008     40.400      0.608
084 144  44.598     44.495      0.103
084 145  49.408     48.994      0.414
084 146  52.808     53.024     -0.216
084 147  57.520     57.498      0.022
084 148  61.337     61.538     -0.202
084 149  66.288     65.978      0.310
084 150  69.941     69.831      0.110
084 151  75.085     74.303      0.783
084 152  78.752     78.436      0.317
084 153  83.624     83.373      0.251
084 154  88.195     87.841      0.354
084 155  93.620     93.349      0.271
084 156  98.094     98.108     -0.013
084 157 103.413    103.682     -0.268
084 158 108.310    108.550     -0.240
084 159 114.328    114.159      0.169
084 160 118.972    119.057     -0.085
084 161 124.599    124.749     -0.150
084 162 129.949    129.903      0.046
084 163 135.635    135.806     -0.172
084 164 141.070    141.168     -0.098
084 165 146.892    147.117     -0.225
084 166 152.163    152.503     -0.339
084 167 157.987    158.582     -0.594
084 168 163.747    163.956     -0.209
084 169 169.709    170.038     -0.329
084 170 175.525    175.467      0.058
084 171 181.607    181.683     -0.077
084 172 187.370    187.281      0.089
084 173 193.648    193.740     -0.092
084 174 199.504    199.669     -0.165
084 175 205.973    206.185     -0.212
084 176 211.959    212.290     -0.330
084 177 218.446    219.014     -0.568
084 178 224.714    225.304     -0.590
084 179 231.081    232.020     -0.939
084 180 237.342    238.329     -0.987
084 181 244.172    245.165     -0.994
084 182 250.409    251.601     -1.192
084 183 257.598    258.817     -1.220
084 184 263.615    265.547     -1.931
085 111  -3.722     -4.010      0.288
085 112  -5.942     -5.395     -0.547
085 113  -6.600     -5.834     -0.766
085 114  -8.357     -7.403     -0.954
085 115  -8.704     -7.912     -0.791
085 116 -10.349     -9.543     -0.806
085 117 -10.645     -9.462     -1.183
085 118 -11.701    -10.651     -1.051
085 119 -11.562    -10.498     -1.064
085 120 -12.460    -11.752     -0.708
085 121 -12.111    -11.238     -0.873
085 122 -12.850    -11.821     -1.029
085 123 -11.933    -11.263     -0.671
085 124 -12.519    -11.837     -0.681
085 125 -11.763    -11.380     -0.384
085 126 -11.618    -11.065     -0.553
085 127  -8.087     -8.479      0.393
085 128  -6.606     -6.338     -0.268
085 129  -3.000     -3.570      0.570
085 130  -0.995     -1.374      0.379
085 131   2.541      1.473      1.068
085 132   4.894      4.411      0.483
085 133   8.532      8.215      0.317
085 134  10.767     10.982     -0.215
085 135  14.475     14.047      0.428
085 136  16.665     16.501      0.164
085 137  20.174     20.061      0.113
085 138  22.962     23.642     -0.680
085 139  26.761     26.214      0.547
085 140  29.313     28.719      0.593
085 141  33.209     32.106      1.103
085 142  36.152     35.549      0.603
085 143  40.158     39.210      0.949
085 144  43.499     43.199      0.300
085 145  47.774     47.410      0.364
085 146  51.061     51.491     -0.430
085 147  55.767     55.804     -0.037
085 148  59.495     59.848     -0.353
085 149  63.807     64.257     -0.450
085 150  67.564     68.261     -0.697
085 151  72.385     72.473     -0.088
085 152  76.293     76.469     -0.176
085 153  80.669     80.705     -0.037
085 154  85.202     84.783      0.419
085 155  90.292     89.825      0.467
085 156  94.739     94.798     -0.059
085 157  99.790    100.085     -0.295
085 158 104.648    105.058     -0.410
085 159 110.228    110.352     -0.124
085 160 114.843    115.385     -0.542
085 161 120.368    120.796     -0.428
085 162 125.484    125.817     -0.333
085 163 130.997    131.338     -0.340
085 164 136.470    136.503     -0.033
085 165 142.162    141.993      0.169
085 166 147.509    147.184      0.325
085 167 152.804    153.051     -0.247
